FPR	TPR	THR
0.000000	0.000000	inf
0.000000	0.002165	-15.444727
0.002252	0.002165	-16.520884
0.002252	0.095238	-17.057325
0.004505	0.095238	-17.060186
0.004505	0.116883	-17.092360
0.006757	0.116883	-17.093689
0.006757	0.121212	-17.097643
0.009009	0.121212	-17.102510
0.009009	0.207792	-17.186380
0.011261	0.207792	-17.188231
0.011261	0.227273	-17.201208
0.013514	0.227273	-17.202560
0.013514	0.255411	-17.227728
0.015766	0.255411	-17.228573
0.015766	0.316017	-17.265076
0.018018	0.316017	-17.273165
0.018018	0.335498	-17.291609
0.020270	0.335498	-17.294399
0.020270	0.402597	-17.359009
0.022523	0.402597	-17.360111
0.022523	0.439394	-17.400665
0.024775	0.439394	-17.402121
0.024775	0.504329	-17.468834
0.027027	0.504329	-17.469051
0.027027	0.523810	-17.503693
0.029279	0.523810	-17.509235
0.029279	0.530303	-17.512615
0.033784	0.530303	-17.515898
0.033784	0.534632	-17.528875
0.036036	0.534632	-17.529875
0.036036	0.551948	-17.547743
0.038288	0.551948	-17.549349
0.038288	0.584416	-17.601120
0.040541	0.584416	-17.606514
0.040541	0.597403	-17.615652
0.042793	0.597403	-17.624079
0.042793	0.603896	-17.639044
0.045045	0.603896	-17.648626
0.045045	0.610390	-17.665209
0.047297	0.610390	-17.666607
0.047297	0.621212	-17.695219
0.051802	0.621212	-17.702814
0.051802	0.653680	-17.784731
0.054054	0.653680	-17.791170
0.054054	0.658009	-17.823729
0.056306	0.658009	-17.831991
0.056306	0.683983	-17.901974
0.058559	0.683983	-17.904892
0.058559	0.686147	-17.909821
0.063063	0.686147	-17.919220
0.063063	0.696970	-17.948872
0.065315	0.696970	-17.954647
0.065315	0.703463	-17.985830
0.067568	0.703463	-17.986633
0.067568	0.705628	-17.993269
0.069820	0.705628	-18.003368
0.069820	0.707792	-18.019459
0.074324	0.707792	-18.031265
0.074324	0.709957	-18.031952
0.078829	0.709957	-18.045259
0.078829	0.722944	-18.079493
0.081081	0.722944	-18.088308
0.081081	0.727273	-18.104650
0.083333	0.727273	-18.107147
0.083333	0.733766	-18.117435
0.085586	0.733766	-18.120417
0.085586	0.740260	-18.131031
0.087838	0.740260	-18.131241
0.087838	0.748918	-18.157944
0.090090	0.748918	-18.167530
0.090090	0.755411	-18.189856
0.092342	0.755411	-18.190626
0.092342	0.759740	-18.206791
0.099099	0.759740	-18.214432
0.099099	0.764069	-18.225552
0.101351	0.764069	-18.233418
0.101351	0.774892	-18.272955
0.103604	0.774892	-18.281122
0.103604	0.779221	-18.309080
0.108108	0.779221	-18.325668
0.108108	0.781385	-18.329748
0.117117	0.781385	-18.339403
0.117117	0.783550	-18.342571
0.119369	0.783550	-18.344635
0.119369	0.785714	-18.346941
0.121622	0.785714	-18.348288
0.121622	0.787879	-18.351816
0.123874	0.787879	-18.356283
0.123874	0.798701	-18.397020
0.126126	0.798701	-18.400291
0.126126	0.800866	-18.404230
0.128378	0.800866	-18.411991
0.128378	0.803030	-18.415939
0.130631	0.803030	-18.444254
0.130631	0.805195	-18.447620
0.132883	0.805195	-18.461094
0.132883	0.807359	-18.466455
0.135135	0.807359	-18.467871
0.135135	0.818182	-18.497297
0.139640	0.818182	-18.509735
0.139640	0.822511	-18.525320
0.141892	0.822511	-18.531664
0.141892	0.824675	-18.535500
0.144144	0.824675	-18.542652
0.144144	0.829004	-18.592680
0.146396	0.829004	-18.606899
0.146396	0.833333	-18.628986
0.148649	0.833333	-18.645159
0.148649	0.835498	-18.688206
0.155405	0.835498	-18.828470
0.155405	0.837662	-18.833906
0.157658	0.837662	-18.851816
0.157658	0.844156	-19.180914
0.159910	0.844156	-19.277891
0.159910	0.850649	-19.824877
0.166667	0.850649	-21.074671
0.166667	0.852814	-22.247696
0.168919	0.852814	-27.085693
0.168919	0.857143	-32.532551
0.173423	0.857143	-33.048378
0.173423	0.859307	-33.329750
0.175676	0.859307	-33.338806
0.175676	0.861472	-33.455059
0.177928	0.861472	-33.753437
0.177928	0.863636	-33.839264
0.209459	0.863636	-34.241997
