FPR	TPR	THR
0.000000	0.000000	inf
0.000000	0.000917	7.902344
0.000000	0.008257	7.679688
0.000000	0.010092	7.675781
0.000000	0.012844	7.667969
0.000000	0.014679	7.656250
0.000000	0.016514	7.648438
0.000000	0.019266	7.597656
0.000000	0.022936	7.574219
0.000000	0.025688	7.550781
0.000000	0.027523	7.546875
0.000000	0.028440	7.542969
0.000000	0.030275	7.535156
0.000000	0.033028	7.527344
0.000000	0.033945	7.523438
0.000000	0.037615	7.519531
0.000000	0.043119	7.507812
0.000000	0.044954	7.480469
0.000000	0.046789	7.476562
0.000000	0.052294	7.453125
0.000000	0.055963	7.433594
0.000000	0.056881	7.429688
0.000000	0.062385	7.421875
0.000000	0.066972	7.390625
0.000000	0.068807	7.386719
0.000000	0.070642	7.378906
0.000000	0.072477	7.375000
0.000000	0.073394	7.371094
0.000000	0.076147	7.367188
0.000000	0.077064	7.359375
0.000000	0.079817	7.351562
0.000000	0.083486	7.343750
0.000000	0.086239	7.328125
0.000000	0.088073	7.324219
0.000000	0.093578	7.316406
0.000000	0.097248	7.308594
0.000000	0.098165	7.304688
0.000000	0.102752	7.296875
0.000000	0.108257	7.289062
0.000000	0.109174	7.285156
0.000000	0.112844	7.273438
0.000000	0.116514	7.265625
0.000000	0.119266	7.261719
0.000000	0.120183	7.257812
0.000000	0.122018	7.253906
0.000000	0.122936	7.246094
0.000000	0.125688	7.242188
0.001027	0.129358	7.238281
0.001027	0.130275	7.234375
0.001027	0.133028	7.230469
0.002053	0.133945	7.226562
0.002053	0.136697	7.214844
0.002053	0.142202	7.207031
0.002053	0.143119	7.199219
0.002053	0.145872	7.187500
0.002053	0.148624	7.175781
0.002053	0.151376	7.171875
0.002053	0.153211	7.164062
0.002053	0.155963	7.156250
0.002053	0.159633	7.144531
0.002053	0.162385	7.140625
0.002053	0.164220	7.136719
0.002053	0.166055	7.125000
0.002053	0.169725	7.117188
0.002053	0.170642	7.113281
0.003080	0.171560	7.109375
0.003080	0.174312	7.105469
0.003080	0.175229	7.101562
0.003080	0.178899	7.089844
0.003080	0.180734	7.082031
0.004107	0.182569	7.078125
0.004107	0.183486	7.070312
0.004107	0.187156	7.066406
0.004107	0.188991	7.058594
0.004107	0.189908	7.050781
0.004107	0.191743	7.046875
0.004107	0.197248	7.035156
0.004107	0.198165	7.031250
0.005133	0.200917	7.027344
0.005133	0.204587	7.015625
0.005133	0.207339	7.011719
0.005133	0.211009	7.003906
0.005133	0.211927	7.000000
0.005133	0.213761	6.996094
0.005133	0.214679	6.992188
0.005133	0.218349	6.988281
0.005133	0.222018	6.976562
0.005133	0.222936	6.972656
0.005133	0.224771	6.968750
0.005133	0.226606	6.960938
0.005133	0.231193	6.953125
0.006160	0.232110	6.949219
0.006160	0.237615	6.941406
0.006160	0.239450	6.933594
0.006160	0.241284	6.929688
0.006160	0.243119	6.921875
0.006160	0.248624	6.914062
0.006160	0.249541	6.910156
0.006160	0.251376	6.906250
0.007187	0.253211	6.902344
0.007187	0.255963	6.898438
0.008214	0.256881	6.894531
0.008214	0.258716	6.878906
0.009240	0.258716	6.875000
0.009240	0.260550	6.871094
0.009240	0.263303	6.867188
0.009240	0.264220	6.859375
0.009240	0.266055	6.855469
0.009240	0.270642	6.851562
0.010267	0.271560	6.847656
0.010267	0.275229	6.832031
0.010267	0.277064	6.828125
0.010267	0.280734	6.816406
0.010267	0.282569	6.808594
0.010267	0.284404	6.804688
0.010267	0.285321	6.800781
0.011294	0.285321	6.796875
0.011294	0.286239	6.789062
0.011294	0.288991	6.785156
0.011294	0.290826	6.781250
0.011294	0.291743	6.777344
0.011294	0.294495	6.773438
0.011294	0.297248	6.761719
0.011294	0.300000	6.757812
0.011294	0.301835	6.742188
0.011294	0.303670	6.738281
0.011294	0.305505	6.730469
0.011294	0.307339	6.722656
0.011294	0.310092	6.718750
0.011294	0.311009	6.714844
0.011294	0.312844	6.703125
0.011294	0.314679	6.691406
0.011294	0.316514	6.687500
0.011294	0.321101	6.660156
0.011294	0.325688	6.656250
0.011294	0.326606	6.652344
0.012320	0.326606	6.648438
0.012320	0.332110	6.640625
0.012320	0.334862	6.617188
0.012320	0.338532	6.613281
0.012320	0.340367	6.605469
0.012320	0.341284	6.601562
