FPR	TPR	THR
0.000000	0.000000	-2.700654
0.000000	0.000718	-2.698878
0.000000	0.015793	-2.697809
0.000775	0.015793	-2.697707
0.000775	0.041637	-2.696925
0.001550	0.041637	-2.696492
0.001550	0.062455	-2.696083
0.002326	0.062455	-2.694963
0.002326	0.068198	-2.694450
0.003101	0.068198	-2.694300
0.003101	0.073941	-2.694003
0.003876	0.073941	-2.693582
0.003876	0.091170	-2.693164
0.004651	0.091170	-2.692638
0.004651	0.117732	-2.692530
0.005426	0.117732	-2.692417
0.005426	0.135678	-2.692027
0.006202	0.135678	-2.691536
0.006202	0.145729	-2.691365
0.006977	0.145729	-2.691111
0.006977	0.147882	-2.691079
0.007752	0.147882	-2.690970
0.007752	0.157215	-2.689750
0.009302	0.157215	-2.689502
0.009302	0.170136	-2.689336
0.010078	0.170136	-2.689266
0.010078	0.175879	-2.689208
0.010853	0.175879	-2.689060
0.010853	0.176597	-2.688614
0.011628	0.176597	-2.688570
0.011628	0.180187	-2.688464
0.012403	0.180187	-2.688247
0.012403	0.195262	-2.687636
0.013178	0.195262	-2.687612
0.013178	0.200287	-2.687583
0.013953	0.200287	-2.686183
0.013953	0.203877	-2.686137
0.014729	0.203877	-2.685599
0.014729	0.208184	-2.685402
0.016279	0.208184	-2.685252
0.016279	0.221823	-2.685228
0.017054	0.221823	-2.685150
0.017054	0.226131	-2.685008
0.017829	0.226131	-2.684803
0.017829	0.228284	-2.684601
0.018605	0.228284	-2.684504
0.018605	0.243360	-2.684487
0.019380	0.243360	-2.684418
0.019380	0.254846	-2.683775
0.020155	0.254846	-2.683666
0.020155	0.266332	-2.683331
0.020930	0.266332	-2.683327
0.020930	0.295047	-2.683179
0.021705	0.295047	-2.683106
0.021705	0.314429	-2.682897
0.022481	0.314429	-2.682747
0.022481	0.321608	-2.682401
0.024031	0.321608	-2.682338
0.024031	0.333812	-2.681989
0.024806	0.333812	-2.681761
0.024806	0.339555	-2.681614
0.025581	0.339555	-2.681338
0.025581	0.340991	-2.681274
0.026357	0.340991	-2.680858
0.026357	0.346016	-2.680337
0.027132	0.346016	-2.680313
0.027132	0.364681	-2.679760
0.027907	0.364681	-2.679628
0.027907	0.366116	-2.679606
0.028682	0.366116	-2.678459
0.028682	0.368988	-2.675676
0.030233	0.368988	-2.675409
0.030233	0.370424	-2.675211
0.031008	0.370424	-2.674299
0.031008	0.374731	-2.674120
0.031783	0.374731	-2.673971
0.031783	0.375449	-2.673416
0.032558	0.375449	-2.672766
0.032558	0.378320	-2.672560
0.033333	0.378320	-2.671659
0.033333	0.382627	-2.671468
0.034109	0.382627	-2.670115
0.034109	0.383345	-2.670069
0.034884	0.383345	-2.669571
0.034884	0.385499	-2.668926
0.035659	0.385499	-2.668144
0.035659	0.386935	-2.667316
0.037209	0.386935	-2.667161
0.037209	0.391242	-2.666821
0.037984	0.391242	-2.666393
0.037984	0.394831	-2.664309
0.038760	0.394831	-2.663636
0.038760	0.399139	-2.663455
0.040310	0.399139	-2.662901
0.040310	0.406317	-2.660644
0.041085	0.406317	-2.659576
0.041085	0.426418	-2.659403
0.041860	0.426418	-2.658611
0.041860	0.427136	-2.658294
0.044186	0.427136	-2.657743
0.044186	0.433597	-2.653164
0.044961	0.433597	-2.652989
0.044961	0.437904	-2.652838
0.045736	0.437904	-2.652236
0.045736	0.442211	-2.651925
0.047287	0.442211	-2.650378
0.047287	0.445083	-2.647690
0.048837	0.445083	-2.647389
0.048837	0.448672	-2.647117
0.051938	0.448672	-2.647109
0.051938	0.452979	-2.645761
0.052713	0.452979	-2.645420
0.052713	0.458004	-2.643800
0.053488	0.458004	-2.643621
0.053488	0.460876	-2.642835
0.054264	0.460876	-2.640797
0.054264	0.468055	-2.640738
0.055039	0.468055	-2.639565
0.055039	0.471644	-2.636401
0.056589	0.471644	-2.635501
0.056589	0.474515	-2.634667
0.057364	0.474515	-2.634415
0.057364	0.482412	-2.630920
0.058140	0.482412	-2.630121
0.058140	0.484566	-2.629689
0.058915	0.484566	-2.628832
0.058915	0.486001	-2.626062
0.059690	0.486001	-2.624636
0.059690	0.494616	-2.623540
0.060465	0.494616	-2.623193
0.060465	0.496770	-2.622768
0.062791	0.496770	-2.621793
0.062791	0.497487	-2.620764
0.063566	0.497487	-2.619911
0.063566	0.506820	-2.618255
0.064341	0.506820	-2.616051
0.064341	0.512563	-2.613909
0.065891	0.512563	-2.612892
0.065891	0.513281	-2.611024
0.066667	0.513281	-2.610786
0.066667	0.517588	-2.610719
0.067442	0.517588	-2.606432
0.067442	0.528356	-2.605294
0.068992	0.528356	-2.605290
0.068992	0.531228	-2.603495
0.070543	0.531228	-2.599101
0.070543	0.531945	-2.598638
0.071318	0.531945	-2.597706
0.071318	0.535535	-2.597497
0.072868	0.535535	-2.594885
0.072868	0.536253	-2.593109
0.073643	0.536253	-2.590215
0.073643	0.554917	-2.588034
0.074419	0.554917	-2.587972
0.074419	0.557071	-2.584750
0.075194	0.557071	-2.584576
0.075194	0.557789	-2.583600
0.077519	0.557789	-2.583233
0.077519	0.561378	-2.583205
0.078295	0.561378	-2.582429
0.078295	0.564968	-2.581453
0.079070	0.564968	-2.579843
0.079070	0.565686	-2.579314
0.079845	0.565686	-2.577770
0.079845	0.567839	-2.577110
0.080620	0.567839	-2.572613
0.080620	0.572146	-2.570580
0.082171	0.572146	-2.569864
0.082171	0.574300	-2.566271
0.082946	0.574300	-2.565714
0.082946	0.576454	-2.565662
0.083721	0.576454	-2.565102
0.083721	0.577889	-2.564779
0.084496	0.577889	-2.564017
0.084496	0.578607	-2.562919
0.085271	0.578607	-2.561141
0.085271	0.581479	-2.561112
0.086047	0.581479	-2.559199
0.086047	0.585068	-2.558761
0.086822	0.585068	-2.558711
0.086822	0.588658	-2.558422
0.087597	0.588658	-2.557919
0.087597	0.590093	-2.556584
0.088372	0.590093	-2.556334
0.088372	0.591529	-2.556133
0.089147	0.591529	-2.555883
0.089147	0.593683	-2.555297
0.089922	0.593683	-2.554643
0.089922	0.595836	-2.553349
0.090698	0.595836	-2.549861
0.090698	0.596554	-2.549705
0.091473	0.596554	-2.548967
0.091473	0.598708	-2.548262
0.092248	0.598708	-2.547564
0.092248	0.611630	-2.541111
0.093023	0.611630	-2.541013
0.093023	0.612347	-2.530245
0.093798	0.612347	-2.529453
0.093798	0.614501	-2.526162
0.094574	0.614501	-2.525948
0.094574	0.615219	-2.519141
0.095349	0.615219	-2.518797
0.095349	0.616655	-2.518754
0.096124	0.616655	-2.516588
0.096124	0.620244	-2.516305
0.096899	0.620244	-2.515603
0.096899	0.624551	-2.514184
0.097674	0.624551	-2.514029
0.097674	0.625987	-2.512787
0.098450	0.625987	-2.512596
0.098450	0.627423	-2.512213
0.100000	0.627423	-2.511990
0.100000	0.628141	-2.511423
0.100775	0.628141	-2.511361
0.100775	0.628859	-2.511298
0.101550	0.628859	-2.511075
0.101550	0.633166	-2.509809
0.102326	0.633166	-2.504022
0.102326	0.638191	-2.503989
0.104651	0.638191	-2.503898
0.104651	0.638909	-2.503127
0.105426	0.638909	-2.502736
0.105426	0.642498	-2.498152
0.106202	0.642498	-2.487324
0.106202	0.649677	-2.482266
0.106977	0.649677	-2.481533
0.106977	0.650395	-2.479915
0.107752	0.650395	-2.479648
0.107752	0.656856	-2.475103
0.109302	0.656856	-2.471144
0.109302	0.659727	-2.469504
0.110078	0.659727	-2.466430
0.110078	0.660445	-2.465648
0.110853	0.660445	-2.464638
0.110853	0.661881	-2.462037
0.111628	0.661881	-2.459244
0.111628	0.665470	-2.450345
0.113178	0.665470	-2.449040
0.113178	0.676956	-2.448799
0.113953	0.676956	-2.447559
0.113953	0.678392	-2.447362
0.114729	0.678392	-2.446541
0.114729	0.679110	-2.443484
0.116279	0.679110	-2.442549
0.116279	0.679828	-2.442138
0.117054	0.679828	-2.427840
0.117054	0.681263	-2.427228
0.117829	0.681263	-2.422305
0.117829	0.681981	-2.419657
0.118605	0.681981	-2.418370
0.118605	0.682699	-2.416765
0.119380	0.682699	-2.414147
0.119380	0.684135	-2.413289
0.120155	0.684135	-2.412685
0.120155	0.684853	-2.412527
0.120930	0.684853	-2.409952
0.120930	0.688442	-2.409832
0.122481	0.688442	-2.408905
0.122481	0.689160	-2.403444
0.124806	0.689160	-2.403102
0.124806	0.689878	-2.401973
0.125581	0.689878	-2.401237
0.125581	0.692032	-2.400357
0.126357	0.692032	-2.398033
0.126357	0.695621	-2.397636
0.127132	0.695621	-2.395848
0.127132	0.698492	-2.393969
0.127907	0.698492	-2.391877
0.127907	0.705671	-2.390258
0.128682	0.705671	-2.385845
0.128682	0.709978	-2.384702
0.130233	0.709978	-2.379720
0.130233	0.710696	-2.379177
0.131008	0.710696	-2.378228
0.131008	0.712850	-2.378161
0.131783	0.712850	-2.377143
0.131783	0.714286	-2.376110
0.132558	0.714286	-2.374884
0.132558	0.715004	-2.373380
0.133333	0.715004	-2.372051
0.133333	0.716439	-2.369351
0.134109	0.716439	-2.365741
0.134109	0.717875	-2.365407
0.134884	0.717875	-2.364062
0.134884	0.718593	-2.363031
0.138760	0.718593	-2.362126
0.138760	0.720029	-2.361391
0.139535	0.720029	-2.361092
0.139535	0.722182	-2.359262
0.141860	0.722182	-2.358672
0.141860	0.723618	-2.358529
0.142636	0.723618	-2.356052
0.142636	0.727925	-2.352324
0.143411	0.727925	-2.352180
0.143411	0.728643	-2.350000
0.145736	0.728643	-2.349766
0.145736	0.729361	-2.348765
0.146512	0.729361	-2.347660
0.146512	0.733668	-2.345668
0.148062	0.733668	-2.339647
0.148062	0.734386	-2.338587
0.149612	0.734386	-2.338057
0.149612	0.740129	-2.336766
0.150388	0.740129	-2.335258
0.150388	0.740847	-2.333027
0.151163	0.740847	-2.332206
0.151163	0.746590	-2.330470
0.151938	0.746590	-2.329506
0.151938	0.749462	-2.328825
0.155814	0.749462	-2.325356
0.155814	0.752333	-2.325029
0.156589	0.752333	-2.319234
0.156589	0.756640	-2.319160
0.158140	0.756640	-2.318154
0.158140	0.758076	-2.316770
0.158915	0.758076	-2.315688
0.158915	0.760230	-2.311957
0.159690	0.760230	-2.310001
0.159690	0.764537	-2.307430
0.161240	0.764537	-2.303163
0.161240	0.765973	-2.300997
0.164341	0.765973	-2.299479
0.164341	0.767408	-2.298471
0.165891	0.767408	-2.293403
0.165891	0.768844	-2.292906
0.166667	0.768844	-2.283950
0.166667	0.776741	-2.282924
0.168217	0.776741	-2.275739
0.168217	0.778177	-2.274673
0.168992	0.778177	-2.269718
0.168992	0.780330	-2.266279
0.169767	0.780330	-2.266182
0.169767	0.782484	-2.265838
0.170543	0.782484	-2.264290
0.170543	0.785355	-2.262134
0.172093	0.785355	-2.261384
0.172093	0.786073	-2.261013
0.174419	0.786073	-2.258480
0.174419	0.786791	-2.257102
0.175194	0.786791	-2.253641
0.175194	0.792534	-2.246759
0.175969	0.792534	-2.242282
0.175969	0.793252	-2.239529
0.179845	0.793252	-2.237735
0.179845	0.797559	-2.229401
0.180620	0.797559	-2.225795
0.180620	0.798277	-2.224710
0.181395	0.798277	-2.220187
0.181395	0.799713	-2.219957
0.183721	0.799713	-2.219826
0.183721	0.800431	-2.215948
0.185271	0.800431	-2.206966
0.185271	0.801149	-2.200294
0.186047	0.801149	-2.199809
0.186047	0.806174	-2.199371
0.186822	0.806174	-2.198652
0.186822	0.807609	-2.196841
0.187597	0.807609	-2.196475
0.187597	0.811199	-2.193124
0.188372	0.811199	-2.190878
0.188372	0.814070	-2.188556
0.190698	0.814070	-2.185623
0.190698	0.814788	-2.180661
0.193023	0.814788	-2.175844
0.193023	0.816942	-2.174823
0.193798	0.816942	-2.173983
0.193798	0.818378	-2.170357
0.196899	0.818378	-2.169243
0.196899	0.821249	-2.168843
0.197674	0.821249	-2.168798
0.197674	0.822685	-2.167896
0.200000	0.822685	-2.166782
0.200000	0.824121	-2.161332
0.200775	0.824121	-2.152531
0.200775	0.826274	-2.147536
0.202326	0.826274	-2.144190
0.202326	0.826992	-2.141820
0.203101	0.826992	-2.140224
0.203101	0.828428	-2.139782
0.203876	0.828428	-2.138871
0.203876	0.829864	-2.138792
0.205426	0.829864	-2.138776
0.205426	0.830581	-2.134878
0.206977	0.830581	-2.132504
0.206977	0.831299	-2.128804
