FPR	TPR	THR
0.000000	0.000000	-2.830078
0.000000	0.000683	-2.820312
0.000000	0.006143	-2.818359
0.000000	0.008191	-2.787109
0.000000	0.015017	-2.779297
0.000000	0.016382	-2.769531
0.000000	0.019795	-2.767578
0.000000	0.021160	-2.763672
0.000000	0.021843	-2.751953
0.000000	0.024573	-2.740234
0.000820	0.024573	-2.734375
0.000820	0.025939	-2.730469
0.000820	0.031399	-2.728516
0.000820	0.032765	-2.726562
0.000820	0.033447	-2.720703
0.000820	0.034812	-2.716797
0.000820	0.037543	-2.712891
0.000820	0.038908	-2.707031
0.000820	0.042321	-2.705078
0.000820	0.045051	-2.703125
0.000820	0.047099	-2.699219
0.001641	0.047099	-2.695312
0.001641	0.047782	-2.691406
0.001641	0.051877	-2.685547
0.001641	0.053242	-2.683594
0.001641	0.055973	-2.681641
0.001641	0.057338	-2.675781
0.001641	0.060751	-2.673828
0.002461	0.060751	-2.671875
0.002461	0.063481	-2.664062
0.002461	0.065529	-2.660156
0.002461	0.068942	-2.654297
0.002461	0.071672	-2.650391
0.002461	0.072355	-2.648438
0.002461	0.076451	-2.646484
0.002461	0.077816	-2.644531
0.003281	0.077816	-2.642578
0.003281	0.078498	-2.640625
0.004102	0.078498	-2.638672
0.004102	0.081229	-2.636719
0.004102	0.082594	-2.632812
0.004102	0.087372	-2.628906
0.004102	0.088737	-2.626953
0.004102	0.090785	-2.625000
0.004102	0.092150	-2.623047
0.004922	0.092150	-2.619141
0.004922	0.093515	-2.617188
0.004922	0.094881	-2.613281
0.004922	0.096246	-2.609375
0.004922	0.098294	-2.607422
0.004922	0.099659	-2.605469
0.004922	0.100341	-2.601562
0.004922	0.101706	-2.595703
0.004922	0.103072	-2.593750
0.004922	0.105802	-2.591797
0.004922	0.109215	-2.589844
0.006563	0.109215	-2.587891
0.006563	0.112628	-2.585938
0.006563	0.114676	-2.583984
0.007383	0.114676	-2.578125
0.007383	0.116724	-2.576172
0.007383	0.118771	-2.574219
0.007383	0.121502	-2.572266
0.007383	0.122867	-2.570312
0.007383	0.125597	-2.568359
0.007383	0.126962	-2.566406
0.007383	0.127645	-2.562500
0.007383	0.129693	-2.560547
0.007383	0.133106	-2.556641
0.008203	0.133106	-2.552734
0.008203	0.135836	-2.548828
0.009024	0.135836	-2.546875
0.009024	0.144027	-2.544922
0.009844	0.144027	-2.542969
0.009844	0.145392	-2.541016
0.009844	0.148805	-2.537109
0.009844	0.150853	-2.535156
0.009844	0.151536	-2.533203
0.009844	0.155631	-2.531250
0.009844	0.159044	-2.529297
0.010664	0.159727	-2.527344
0.010664	0.161092	-2.525391
0.011485	0.163823	-2.523438
0.011485	0.165188	-2.521484
0.012305	0.165870	-2.519531
0.012305	0.166553	-2.517578
0.012305	0.168601	-2.515625
0.012305	0.169966	-2.513672
0.012305	0.170648	-2.509766
0.013126	0.171331	-2.507812
0.013126	0.172696	-2.505859
0.013126	0.175427	-2.503906
0.013126	0.176109	-2.500000
0.013126	0.177474	-2.498047
0.013126	0.179522	-2.496094
0.013126	0.182253	-2.492188
0.013126	0.182935	-2.490234
0.013126	0.185666	-2.488281
0.013126	0.189078	-2.486328
0.013126	0.189761	-2.484375
0.013126	0.192491	-2.482422
0.013126	0.193174	-2.480469
0.013126	0.194539	-2.474609
0.013126	0.196587	-2.472656
0.013126	0.197952	-2.470703
0.013126	0.200000	-2.468750
0.013126	0.201365	-2.466797
0.013126	0.202730	-2.464844
0.013126	0.203413	-2.462891
0.013126	0.204778	-2.460938
0.013126	0.207509	-2.458984
0.013946	0.208191	-2.457031
0.014766	0.208191	-2.455078
0.014766	0.210922	-2.453125
0.014766	0.211604	-2.451172
0.014766	0.212969	-2.445312
0.014766	0.214334	-2.443359
0.014766	0.215700	-2.441406
0.014766	0.221160	-2.439453
0.014766	0.222526	-2.437500
0.014766	0.224573	-2.433594
0.014766	0.225939	-2.431641
0.014766	0.227986	-2.429688
0.014766	0.232082	-2.427734
0.014766	0.232765	-2.425781
0.015587	0.234812	-2.423828
0.016407	0.235495	-2.421875
0.016407	0.238225	-2.419922
0.016407	0.240273	-2.417969
0.016407	0.243003	-2.416016
0.017227	0.243686	-2.414062
0.017227	0.245051	-2.412109
0.017227	0.245734	-2.408203
0.018048	0.246416	-2.406250
0.018048	0.247782	-2.404297
0.018868	0.247782	-2.402344
0.018868	0.248464	-2.400391
0.018868	0.249829	-2.398438
0.018868	0.251877	-2.396484
0.018868	0.253242	-2.394531
0.018868	0.253925	-2.392578
0.018868	0.255290	-2.388672
