FPR	TPR	THR
0.000000	0.000000	inf
0.000000	0.000917	6.554688
0.000000	0.006422	6.460938
0.000000	0.008257	6.433594
0.000000	0.013761	6.394531
0.000000	0.017431	6.378906
0.000000	0.020183	6.371094
0.000000	0.022018	6.363281
0.000000	0.023853	6.359375
0.000000	0.026606	6.355469
0.000000	0.032110	6.343750
0.000000	0.033028	6.339844
0.000000	0.038532	6.332031
0.000000	0.042202	6.328125
0.000000	0.044954	6.324219
0.000000	0.048624	6.312500
0.001027	0.049541	6.308594
0.001027	0.050459	6.304688
0.001027	0.053211	6.300781
0.001027	0.058716	6.273438
0.001027	0.060550	6.269531
0.001027	0.063303	6.265625
0.001027	0.064220	6.257812
0.001027	0.068807	6.253906
0.001027	0.072477	6.246094
0.001027	0.079817	6.234375
0.001027	0.081651	6.226562
0.001027	0.084404	6.222656
0.001027	0.085321	6.218750
0.001027	0.087156	6.214844
0.001027	0.090826	6.199219
0.001027	0.095413	6.187500
0.001027	0.098165	6.183594
0.002053	0.098165	6.179688
0.002053	0.101835	6.171875
0.002053	0.104587	6.167969
0.002053	0.105505	6.164062
0.003080	0.109174	6.160156
0.003080	0.111009	6.152344
0.003080	0.116514	6.136719
0.003080	0.119266	6.132812
0.003080	0.121101	6.125000
0.003080	0.123853	6.121094
0.003080	0.125688	6.117188
0.004107	0.125688	6.113281
0.004107	0.131193	6.105469
0.004107	0.138532	6.097656
0.004107	0.140367	6.093750
0.004107	0.142202	6.085938
0.004107	0.144954	6.082031
0.004107	0.148624	6.074219
0.004107	0.153211	6.066406
0.004107	0.156881	6.058594
0.004107	0.161468	6.054688
0.005133	0.164220	6.046875
0.005133	0.167890	6.042969
0.005133	0.169725	6.039062
0.006160	0.170642	6.035156
0.006160	0.173394	6.031250
0.006160	0.177064	6.027344
0.006160	0.180734	6.019531
0.006160	0.186239	6.015625
0.007187	0.186239	6.011719
0.007187	0.190826	6.007812
0.007187	0.193578	6.003906
0.007187	0.195413	5.996094
0.007187	0.196330	5.992188
0.007187	0.200000	5.988281
0.007187	0.202752	5.984375
0.007187	0.206422	5.976562
0.007187	0.209174	5.972656
0.007187	0.212844	5.964844
0.007187	0.215596	5.960938
0.008214	0.220183	5.957031
0.008214	0.225688	5.953125
0.009240	0.230275	5.949219
0.009240	0.231193	5.945312
0.009240	0.233945	5.941406
0.009240	0.235780	5.937500
0.009240	0.238532	5.933594
0.009240	0.240367	5.929688
0.009240	0.244954	5.925781
0.009240	0.246789	5.921875
0.009240	0.250459	5.917969
0.010267	0.251376	5.914062
0.010267	0.253211	5.910156
0.011294	0.254128	5.906250
0.011294	0.255046	5.902344
0.011294	0.259633	5.898438
0.011294	0.265138	5.890625
0.011294	0.269725	5.886719
0.011294	0.270642	5.882812
0.011294	0.281651	5.867188
0.011294	0.286239	5.863281
0.011294	0.287156	5.859375
0.012320	0.288991	5.855469
0.012320	0.290826	5.851562
0.013347	0.290826	5.847656
0.015400	0.295413	5.839844
0.015400	0.296330	5.835938
0.015400	0.298165	5.832031
0.016427	0.302752	5.828125
0.016427	0.303670	5.824219
0.016427	0.305505	5.820312
0.016427	0.309174	5.816406
0.016427	0.313761	5.812500
0.016427	0.315596	5.808594
0.016427	0.320183	5.804688
0.016427	0.323853	5.800781
0.017454	0.325688	5.796875
0.018480	0.328440	5.792969
0.018480	0.329358	5.789062
0.018480	0.331193	5.785156
0.021561	0.331193	5.781250
0.021561	0.335780	5.777344
0.021561	0.339450	5.769531
0.021561	0.342202	5.765625
0.021561	0.343119	5.761719
0.021561	0.345872	5.753906
0.021561	0.349541	5.750000
0.023614	0.350459	5.746094
0.023614	0.351376	5.738281
0.023614	0.353211	5.734375
0.024641	0.353211	5.730469
0.024641	0.356881	5.726562
0.024641	0.358716	5.722656
0.024641	0.359633	5.718750
0.025667	0.359633	5.714844
0.025667	0.360550	5.710938
0.025667	0.364220	5.707031
0.026694	0.366055	5.703125
0.028747	0.367890	5.699219
0.028747	0.368807	5.695312
0.029774	0.370642	5.691406
0.029774	0.373394	5.687500
0.029774	0.377064	5.683594
0.029774	0.378899	5.679688
0.029774	0.381651	5.667969
0.030801	0.382569	5.664062
0.030801	0.388073	5.652344
0.030801	0.389908	5.648438
0.030801	0.390826	5.644531
0.030801	0.394495	5.640625
0.032854	0.398165	5.632812
0.033881	0.398165	5.628906
0.034908	0.400000	5.625000
0.034908	0.402752	5.621094
0.035934	0.404587	5.617188
0.035934	0.407339	5.613281
0.035934	0.411009	5.609375
0.036961	0.415596	5.605469
0.036961	0.417431	5.601562
0.036961	0.420183	5.597656
0.037988	0.422018	5.593750
0.039014	0.422936	5.589844
0.039014	0.423853	5.585938
0.040041	0.424771	5.582031
0.040041	0.428440	5.574219
0.040041	0.429358	5.570312
0.042094	0.431193	5.566406
0.042094	0.433028	5.562500
0.042094	0.435780	5.558594
0.042094	0.436697	5.554688
0.042094	0.438532	5.546875
0.043121	0.439450	5.539062
0.044148	0.442202	5.535156
0.044148	0.444037	5.531250
0.044148	0.444954	5.527344
0.045175	0.444954	5.523438
0.046201	0.447706	5.519531
0.046201	0.453211	5.515625
0.046201	0.454128	5.511719
0.047228	0.454128	5.507812
0.047228	0.455046	5.503906
0.048255	0.457798	5.500000
0.048255	0.460550	5.496094
0.050308	0.461468	5.492188
0.050308	0.463303	5.480469
0.050308	0.466972	5.468750
0.050308	0.467890	5.464844
0.050308	0.469725	5.457031
0.050308	0.473394	5.453125
0.051335	0.476147	5.449219
0.051335	0.477982	5.433594
0.051335	0.479817	5.429688
0.051335	0.480734	5.425781
0.053388	0.482569	5.421875
0.053388	0.484404	5.417969
0.053388	0.486239	5.406250
0.054415	0.488073	5.398438
0.054415	0.489908	5.394531
0.054415	0.490826	5.390625
0.055441	0.491743	5.386719
0.055441	0.497248	5.378906
0.055441	0.498165	5.375000
0.055441	0.500000	5.367188
0.055441	0.503670	5.343750
0.056468	0.503670	5.339844
0.056468	0.504587	5.335938
0.056468	0.506422	5.332031
0.057495	0.508257	5.324219
0.057495	0.509174	5.320312
0.058522	0.509174	5.316406
0.059548	0.511927	5.312500
0.060575	0.513761	5.308594
0.060575	0.515596	5.300781
0.060575	0.519266	5.289062
0.061602	0.521101	5.285156
0.063655	0.521101	5.281250
0.064682	0.522018	5.277344
0.065708	0.522018	5.273438
0.066735	0.522936	5.269531
0.067762	0.524771	5.265625
0.069815	0.524771	5.257812
0.069815	0.527523	5.253906
0.069815	0.530275	5.238281
0.069815	0.533945	5.226562
0.069815	0.534862	5.222656
0.069815	0.538532	5.218750
0.069815	0.540367	5.207031
0.069815	0.545872	5.191406
0.069815	0.546789	5.187500
0.070842	0.549541	5.183594
0.070842	0.552294	5.179688
0.070842	0.555963	5.164062
0.070842	0.556881	5.160156
0.070842	0.559633	5.156250
0.070842	0.561468	5.148438
0.071869	0.562385	5.144531
0.071869	0.563303	5.140625
0.072895	0.564220	5.136719
0.073922	0.566972	5.132812
0.074949	0.570642	5.125000
0.074949	0.572477	5.117188
0.075975	0.574312	5.113281
0.075975	0.576147	5.109375
0.077002	0.577064	5.101562
0.077002	0.578899	5.085938
0.077002	0.580734	5.082031
0.078029	0.580734	5.078125
0.078029	0.582569	5.070312
0.080082	0.582569	5.066406
0.080082	0.585321	5.050781
0.081109	0.585321	5.042969
0.082136	0.587156	5.039062
0.083162	0.587156	5.035156
0.084189	0.588991	5.031250
0.084189	0.590826	5.027344
0.084189	0.594495	5.023438
0.085216	0.595413	5.019531
0.085216	0.597248	5.015625
0.085216	0.598165	5.007812
0.085216	0.600000	4.996094
0.085216	0.601835	4.984375
0.086242	0.604587	4.976562
0.086242	0.607339	4.957031
0.086242	0.609174	4.945312
0.086242	0.610092	4.941406
0.086242	0.611927	4.933594
0.088296	0.611927	4.906250
0.088296	0.612844	4.902344
0.089322	0.613761	4.894531
0.089322	0.614679	4.890625
0.089322	0.616514	4.886719
0.090349	0.617431	4.882812
0.090349	0.621101	4.875000
0.090349	0.623853	4.859375
0.091376	0.624771	4.835938
0.091376	0.626606	4.832031
0.091376	0.627523	4.824219
0.092402	0.627523	4.820312
0.092402	0.630275	4.781250
0.092402	0.633945	4.769531
0.092402	0.634862	4.765625
0.093429	0.635780	4.761719
0.093429	0.637615	4.753906
0.094456	0.637615	4.750000
0.095483	0.639450	4.738281
0.095483	0.642202	4.730469
0.097536	0.642202	4.726562
0.097536	0.644954	4.722656
0.097536	0.645872	4.718750
0.098563	0.645872	4.710938
0.098563	0.647706	4.703125
0.100616	0.648624	4.691406
0.101643	0.648624	4.687500
0.102669	0.649541	4.683594
0.102669	0.650459	4.679688
0.102669	0.652294	4.675781
0.103696	0.652294	4.671875
0.103696	0.654128	4.660156
0.104723	0.655046	4.656250
0.104723	0.655963	4.648438
0.105749	0.655963	4.644531
0.105749	0.656881	4.640625
0.106776	0.656881	4.628906
0.106776	0.657798	4.625000
0.107803	0.657798	4.621094
0.107803	0.659633	4.617188
0.109856	0.661468	4.613281
0.110883	0.661468	4.609375
0.110883	0.664220	4.597656
0.110883	0.666055	4.593750
0.111910	0.666055	4.582031
0.111910	0.667890	4.574219
0.113963	0.667890	4.570312
0.113963	0.668807	4.566406
0.114990	0.669725	4.562500
0.117043	0.669725	4.546875
0.120123	0.670642	4.539062
0.120123	0.673394	4.531250
0.120123	0.674312	4.527344
0.120123	0.677064	4.519531
0.121150	0.677064	4.515625
0.121150	0.678899	4.503906
0.121150	0.679817	4.500000
0.122177	0.679817	4.496094
0.122177	0.680734	4.492188
0.123203	0.680734	4.476562
0.124230	0.681651	4.464844
0.124230	0.683486	4.457031
0.125257	0.683486	4.449219
0.125257	0.685321	4.441406
0.125257	0.686239	4.437500
0.128337	0.686239	4.417969
0.128337	0.688073	4.414062
0.129363	0.688073	4.410156
0.131417	0.688073	4.394531
0.131417	0.688991	4.382812
0.132444	0.688991	4.375000
0.132444	0.690826	4.363281
0.133470	0.692661	4.359375
0.133470	0.694495	4.351562
0.133470	0.696330	4.347656
0.133470	0.698165	4.335938
0.135524	0.698165	4.316406
0.135524	0.700000	4.304688
0.135524	0.701835	4.292969
0.135524	0.707339	4.273438
0.137577	0.708257	4.261719
0.137577	0.711009	4.242188
0.138604	0.711927	4.230469
0.139630	0.711927	4.222656
0.139630	0.712844	4.214844
0.140657	0.713761	4.210938
0.140657	0.714679	4.203125
0.142710	0.714679	4.191406
0.143737	0.715596	4.187500
0.144764	0.715596	4.183594
0.147844	0.715596	4.175781
0.148871	0.715596	4.171875
0.148871	0.718349	4.148438
0.149897	0.718349	4.136719
0.149897	0.719266	4.128906
0.150924	0.719266	4.125000
0.150924	0.722936	4.085938
0.151951	0.722936	4.074219
0.151951	0.724771	4.070312
0.152977	0.724771	4.066406
0.152977	0.725688	4.054688
0.154004	0.725688	4.050781
0.155031	0.726606	4.046875
0.156057	0.726606	4.042969
0.156057	0.730275	4.000000
0.157084	0.730275	3.998047
0.157084	0.731193	3.996094
0.158111	0.731193	3.992188
0.159138	0.732110	3.990234
0.159138	0.733028	3.976562
0.163244	0.733028	3.970703
0.163244	0.736697	3.953125
0.164271	0.736697	3.951172
0.164271	0.741284	3.908203
0.166324	0.741284	3.894531
0.166324	0.744037	3.876953
0.168378	0.744037	3.863281
0.169405	0.744954	3.857422
0.169405	0.746789	3.853516
0.170431	0.746789	3.851562
0.170431	0.747706	3.830078
0.171458	0.747706	3.828125
0.173511	0.749541	3.808594
0.174538	0.749541	3.800781
0.174538	0.750459	3.779297
0.174538	0.752294	3.775391
0.174538	0.753211	3.773438
0.176591	0.753211	3.748047
0.177618	0.754128	3.744141
0.177618	0.755046	3.740234
0.178645	0.755046	3.734375
0.178645	0.756881	3.728516
0.179671	0.756881	3.726562
0.179671	0.757798	3.724609
0.180698	0.757798	3.716797
0.180698	0.758716	3.707031
0.183778	0.758716	3.681641
0.183778	0.759633	3.662109
0.184805	0.759633	3.660156
0.184805	0.764220	3.613281
0.185832	0.765138	3.601562
0.188912	0.765138	3.589844
0.188912	0.767890	3.570312
0.189938	0.767890	3.566406
0.189938	0.768807	3.554688
0.189938	0.770642	3.542969
0.190965	0.770642	3.494141
0.190965	0.773394	3.464844
0.191992	0.773394	3.431641
0.191992	0.774312	3.427734
0.193018	0.774312	3.421875
0.193018	0.777064	3.408203
0.194045	0.777064	3.371094
0.194045	0.780734	3.333984
0.196099	0.780734	3.312500
0.196099	0.781651	3.306641
0.197125	0.782569	3.298828
0.197125	0.784404	3.271484
0.198152	0.784404	3.263672
0.198152	0.785321	3.259766
0.200205	0.786239	3.246094
0.201232	0.786239	3.242188
0.201232	0.788073	3.238281
0.202259	0.788073	3.222656
0.202259	0.788991	3.214844
0.204312	0.788991	3.193359
0.204312	0.792661	3.175781
0.205339	0.792661	3.173828
0.205339	0.793578	3.160156
0.207392	0.793578	3.117188
0.208419	0.794495	3.107422
0.208419	0.796330	3.093750
0.209446	0.797248	3.091797
0.209446	0.798165	3.085938
0.210472	0.799083	3.064453
0.210472	0.800917	3.042969
0.212526	0.800917	3.013672
0.212526	0.802752	3.005859
0.212526	0.804587	3.000000
0.212526	0.805505	2.976562
0.214579	0.805505	2.919922
0.214579	0.808257	2.890625
0.214579	0.811009	2.863281
0.218686	0.811009	2.843750
0.218686	0.812844	2.830078
0.219713	0.812844	2.802734
0.219713	0.814679	2.792969
0.223819	0.814679	2.734375
0.223819	0.817431	2.705078
0.224846	0.817431	2.683594
0.224846	0.820183	2.632812
0.229979	0.820183	2.574219
0.229979	0.821101	2.556641
0.231006	0.822018	2.546875
0.232033	0.822018	2.542969
0.234086	0.822018	2.537109
0.235113	0.822018	2.531250
0.235113	0.823853	2.523438
0.235113	0.825688	2.521484
0.235113	0.827523	2.505859
0.236140	0.827523	2.500000
0.236140	0.829358	2.486328
0.236140	0.831193	2.474609
0.245380	0.831193	2.279297
0.245380	0.832110	2.259766
0.246407	0.832110	2.251953
0.246407	0.833945	2.244141
0.247433	0.833945	2.236328
0.247433	0.834862	2.224609
0.251540	0.834862	2.166016
0.251540	0.836697	2.113281
0.252567	0.836697	2.083984
0.252567	0.838532	2.066406
0.254620	0.838532	2.035156
0.254620	0.840367	2.033203
0.254620	0.842202	2.000000
0.257700	0.842202	1.948242
0.257700	0.843119	1.922852
0.259754	0.843119	1.852539
0.259754	0.845872	1.732422
0.261807	0.845872	1.640625
0.261807	0.846789	1.601562
0.262834	0.846789	1.574219
0.262834	0.848624	1.508789
0.263860	0.848624	1.500977
0.263860	0.850459	1.354492
0.264887	0.850459	1.197266
0.264887	0.853211	1.127930
0.265914	0.853211	1.078125
0.265914	0.855963	0.973633
0.266940	0.855963	0.946777
0.266940	0.857798	0.851562
0.272074	0.857798	0.474365
0.272074	0.858716	0.453369
0.273101	0.858716	0.369873
0.273101	0.861468	0.189941
0.279261	0.861468	-0.457275
0.279261	0.863303	-0.518555
0.280287	0.863303	-0.540527
0.280287	0.864220	-0.562988
0.281314	0.864220	-0.566406
0.281314	0.865138	-0.604004
0.282341	0.865138	-0.678711
0.282341	0.866972	-0.799316
0.285421	0.866972	-0.912598
0.285421	0.868807	-1.030273
0.288501	0.868807	-1.155273
0.288501	0.870642	-1.251953
0.292608	0.870642	-1.465820
0.292608	0.871560	-1.490234
0.295688	0.871560	-1.681641
0.295688	0.873394	-1.793945
0.299795	0.873394	-1.905273
0.299795	0.874312	-1.906250
0.300821	0.874312	-1.913086
0.300821	0.875229	-1.939453
0.304928	0.875229	-2.046875
0.304928	0.877064	-2.097656
0.306982	0.877064	-2.119141
0.306982	0.878899	-2.150391
0.308008	0.878899	-2.158203
0.309035	0.879817	-2.167969
0.311088	0.879817	-2.269531
0.311088	0.881651	-2.318359
0.312115	0.882569	-2.384766
0.312115	0.883486	-2.449219
0.313142	0.883486	-2.482422
0.313142	0.884404	-2.488281
0.315195	0.884404	-2.544922
0.315195	0.885321	-2.548828
0.317248	0.885321	-2.574219
0.317248	0.889908	-2.630859
0.318275	0.889908	-2.689453
0.318275	0.890826	-2.697266
0.319302	0.890826	-2.744141
0.320329	0.892661	-2.746094
0.320329	0.894495	-2.755859
0.322382	0.894495	-2.767578
0.322382	0.895413	-2.781250
0.326489	0.895413	-2.861328
0.326489	0.899083	-2.914062
0.331622	0.899083	-3.001953
0.331622	0.900000	-3.009766
0.332649	0.900000	-3.021484
0.332649	0.900917	-3.029297
0.334702	0.900917	-3.035156
0.334702	0.902752	-3.046875
0.337782	0.902752	-3.095703
0.337782	0.903670	-3.134766
0.338809	0.903670	-3.144531
0.338809	0.906422	-3.265625
0.339836	0.906422	-3.275391
0.341889	0.906422	-3.277344
0.341889	0.907339	-3.279297
0.342916	0.907339	-3.281250
0.344969	0.907339	-3.294922
0.347023	0.907339	-3.318359
0.347023	0.908257	-3.341797
0.352156	0.908257	-3.406250
0.352156	0.910092	-3.408203
0.354209	0.910092	-3.417969
0.355236	0.910092	-3.427734
0.355236	0.911009	-3.441406
0.357290	0.911009	-3.445312
0.359343	0.911009	-3.462891
0.359343	0.912844	-3.486328
0.362423	0.912844	-3.513672
0.362423	0.913761	-3.517578
0.366530	0.913761	-3.535156
0.366530	0.914679	-3.550781
0.368583	0.914679	-3.583984
0.370637	0.914679	-3.589844
0.370637	0.915596	-3.591797
0.371663	0.916514	-3.603516
0.371663	0.917431	-3.607422
0.373717	0.917431	-3.613281
0.375770	0.917431	-3.623047
0.375770	0.918349	-3.628906
