FPR	TPR	THR
0.000000	0.000000	inf
0.000000	0.000644	1.909180
0.000000	0.003222	1.888672
0.000000	0.004510	1.883789
0.000000	0.007732	1.876953
0.000000	0.009665	1.871094
0.000000	0.010954	1.867188
0.000000	0.011598	1.857422
0.000000	0.014175	1.850586
0.000000	0.014820	1.849609
0.000000	0.016108	1.848633
0.000000	0.018686	1.842773
0.000000	0.019974	1.841797
0.000000	0.020619	1.837891
0.000000	0.023196	1.830078
0.000000	0.030284	1.803711
0.000000	0.032216	1.802734
0.000000	0.033505	1.792969
0.000000	0.035438	1.788086
0.000000	0.036727	1.785156
0.000000	0.038015	1.783203
0.000000	0.039304	1.781250
0.000000	0.041881	1.773438
0.000000	0.045747	1.764648
0.000000	0.048325	1.760742
0.000703	0.048325	1.754883
0.000703	0.049613	1.753906
0.000703	0.051546	1.739258
0.000703	0.052835	1.738281
0.001405	0.054124	1.736328
0.001405	0.055412	1.735352
0.001405	0.056057	1.734375
0.001405	0.057990	1.729492
0.001405	0.060567	1.724609
0.001405	0.061856	1.717773
0.001405	0.063789	1.713867
0.001405	0.065722	1.704102
0.002108	0.066366	1.702148
0.002108	0.067655	1.699219
0.002108	0.068943	1.698242
0.002108	0.070876	1.692383
0.002108	0.072165	1.690430
0.002108	0.074742	1.681641
0.002108	0.078608	1.677734
0.002108	0.079253	1.676758
0.002108	0.081830	1.675781
0.002108	0.082474	1.671875
0.002108	0.084407	1.667969
0.002108	0.086340	1.664062
0.002108	0.087629	1.661133
0.002108	0.088918	1.659180
0.002811	0.089562	1.658203
0.002811	0.091495	1.655273
0.002811	0.092784	1.651367
0.002811	0.098582	1.648438
0.002811	0.099227	1.647461
0.002811	0.100515	1.645508
0.002811	0.101804	1.643555
0.002811	0.103093	1.642578
0.002811	0.109536	1.624023
0.002811	0.110825	1.621094
0.003514	0.111469	1.620117
0.004216	0.111469	1.619141
0.004216	0.114691	1.611328
0.004919	0.116624	1.610352
0.004919	0.117912	1.603516
0.004919	0.120490	1.599609
0.005622	0.120490	1.598633
0.005622	0.121778	1.597656
0.005622	0.123067	1.592773
0.005622	0.124356	1.591797
0.005622	0.130799	1.574219
0.005622	0.132088	1.573242
0.005622	0.134665	1.566406
0.005622	0.135954	1.564453
0.005622	0.136598	1.563477
0.006325	0.137242	1.562500
0.006325	0.137887	1.561523
0.006325	0.139175	1.558594
0.006325	0.140464	1.555664
0.006325	0.141753	1.554688
0.007027	0.143041	1.552734
0.007027	0.144330	1.551758
0.007027	0.148196	1.533203
0.007730	0.148840	1.526367
0.007730	0.150773	1.522461
0.007730	0.152706	1.513672
0.008433	0.153351	1.511719
0.008433	0.154639	1.507812
0.008433	0.155928	1.505859
0.009136	0.155928	1.501953
0.009136	0.156572	1.499023
0.009136	0.159149	1.496094
0.009136	0.161727	1.481445
0.009136	0.163015	1.478516
0.009136	0.165593	1.472656
0.009136	0.168170	1.470703
0.009136	0.169459	1.468750
0.009838	0.170103	1.467773
0.010541	0.170103	1.466797
0.010541	0.170747	1.465820
0.010541	0.173325	1.463867
0.010541	0.175902	1.457031
0.010541	0.177191	1.456055
0.010541	0.179124	1.453125
0.010541	0.182345	1.441406
0.010541	0.183634	1.439453
0.010541	0.184278	1.438477
0.011244	0.184278	1.437500
0.011244	0.185567	1.434570
0.011244	0.186856	1.433594
0.011244	0.188789	1.429688
0.011244	0.190077	1.426758
0.011244	0.192655	1.422852
0.011244	0.193299	1.421875
0.011244	0.194588	1.418945
0.011244	0.195232	1.417969
0.011244	0.196521	1.416016
0.011947	0.196521	1.414062
0.011947	0.197165	1.409180
0.012649	0.197809	1.408203
0.012649	0.199098	1.404297
0.012649	0.201675	1.402344
0.013352	0.202320	1.401367
0.013352	0.202964	1.399414
0.013352	0.204253	1.397461
0.013352	0.204897	1.395508
0.013352	0.207474	1.393555
0.013352	0.210052	1.385742
0.013352	0.211985	1.377930
0.013352	0.213273	1.371094
0.014055	0.214562	1.368164
0.014055	0.215851	1.367188
0.014055	0.217139	1.358398
0.014758	0.217139	1.357422
0.014758	0.218428	1.354492
0.014758	0.219072	1.353516
0.014758	0.221649	1.349609
0.015460	0.221649	1.346680
0.015460	0.222938	1.345703
0.015460	0.223582	1.340820
0.016163	0.224227	1.338867
0.016163	0.226160	1.337891
0.016163	0.227448	1.334961
0.016866	0.228093	1.333984
0.016866	0.229381	1.331055
0.017569	0.230026	1.329102
0.017569	0.231959	1.324219
0.017569	0.233247	1.323242
0.017569	0.234536	1.317383
0.017569	0.235825	1.316406
0.017569	0.237113	1.314453
0.018271	0.239046	1.313477
0.018271	0.240979	1.309570
0.018974	0.240979	1.308594
0.018974	0.242268	1.306641
0.018974	0.242912	1.303711
0.018974	0.244201	1.302734
0.018974	0.244845	1.301758
0.019677	0.245490	1.297852
0.019677	0.247423	1.296875
0.020379	0.248067	1.295898
0.020379	0.250000	1.292969
0.020379	0.251289	1.291016
0.020379	0.253222	1.290039
0.020379	0.253866	1.288086
0.021082	0.254510	1.286133
0.021082	0.255155	1.285156
0.021785	0.255155	1.283203
0.021785	0.259021	1.275391
0.022488	0.259021	1.273438
0.022488	0.260309	1.271484
0.023190	0.260309	1.269531
0.023190	0.262242	1.263672
0.023893	0.262887	1.262695
0.023893	0.264175	1.256836
0.023893	0.265464	1.255859
0.023893	0.267397	1.254883
0.024596	0.268041	1.250977
0.025299	0.268041	1.247070
0.025299	0.268686	1.246094
0.025299	0.271263	1.245117
0.025299	0.273840	1.242188
0.025299	0.277706	1.235352
0.025299	0.280284	1.232422
0.025299	0.281572	1.230469
0.026001	0.283505	1.229492
0.026001	0.284794	1.225586
0.026704	0.286082	1.224609
0.026704	0.287371	1.220703
0.026704	0.289948	1.218750
0.026704	0.290593	1.216797
0.027407	0.291237	1.215820
0.027407	0.291881	1.214844
0.028110	0.293170	1.213867
0.028110	0.295103	1.212891
0.028110	0.297036	1.208984
0.028110	0.298325	1.206055
0.028812	0.298969	1.205078
0.028812	0.303479	1.193359
0.029515	0.304124	1.191406
0.029515	0.305412	1.187500
0.029515	0.306701	1.185547
0.029515	0.310567	1.181641
0.030218	0.310567	1.180664
0.030218	0.311856	1.178711
0.030218	0.317010	1.172852
0.030921	0.318299	1.171875
0.030921	0.318943	1.170898
0.030921	0.320876	1.169922
0.031623	0.321521	1.168945
0.031623	0.323454	1.167969
0.033029	0.326031	1.165039
0.033029	0.326675	1.164062
0.033029	0.329253	1.161133
0.033029	0.331186	1.159180
0.033732	0.332474	1.157227
0.033732	0.333763	1.155273
0.033732	0.335696	1.153320
0.033732	0.337629	1.150391
0.033732	0.339562	1.149414
0.033732	0.340206	1.147461
0.033732	0.342784	1.142578
0.033732	0.343428	1.140625
0.033732	0.344716	1.139648
0.033732	0.346649	1.138672
0.033732	0.347294	1.136719
0.033732	0.349871	1.135742
0.033732	0.351160	1.134766
0.033732	0.352448	1.132812
0.034434	0.353737	1.131836
0.034434	0.354381	1.130859
0.034434	0.356959	1.128906
0.035137	0.357603	1.127930
0.035137	0.358892	1.125977
0.035137	0.362113	1.125000
0.035840	0.362113	1.124023
0.035840	0.364046	1.122070
0.035840	0.365335	1.120117
0.036543	0.366624	1.119141
0.036543	0.367268	1.118164
0.036543	0.369845	1.117188
0.036543	0.370490	1.116211
0.037245	0.371134	1.113281
0.037245	0.372423	1.111328
0.038651	0.372423	1.110352
0.039353	0.373067	1.109375
0.039353	0.375000	1.108398
0.040056	0.376933	1.107422
0.040056	0.378866	1.104492
0.040056	0.379510	1.103516
0.040056	0.381443	1.102539
0.041462	0.382732	1.100586
0.041462	0.384665	1.099609
0.041462	0.385309	1.098633
0.041462	0.386598	1.097656
0.041462	0.387242	1.096680
0.041462	0.388531	1.095703
0.041462	0.389175	1.094727
0.041462	0.390464	1.093750
0.041462	0.392397	1.092773
0.041462	0.394974	1.091797
0.042164	0.395619	1.090820
0.042867	0.397552	1.088867
0.042867	0.398840	1.087891
0.043570	0.399485	1.086914
0.043570	0.400773	1.083984
0.044273	0.400773	1.083008
0.044273	0.403995	1.077148
