FPR	TPR	THR
0.000000	0.000000	inf
0.000000	0.000793	-17.656687
0.000000	0.038065	-17.935728
0.000894	0.038065	-17.937000
0.000894	0.119746	-18.212582
0.001787	0.119746	-18.213425
0.001787	0.147502	-18.284973
0.002681	0.147502	-18.285683
0.002681	0.152260	-18.290161
0.003575	0.152260	-18.291435
0.003575	0.206979	-18.450144
0.004468	0.206979	-18.450274
0.004468	0.263283	-18.624945
0.005362	0.263283	-18.630430
0.005362	0.277557	-18.679949
0.006256	0.277557	-18.686211
0.006256	0.298969	-18.762468
0.007149	0.298969	-18.767349
0.007149	0.302141	-18.775198
0.008043	0.302141	-18.775944
0.008043	0.318002	-18.814400
0.008937	0.318002	-18.814903
0.008937	0.322760	-18.843716
0.009830	0.322760	-18.845495
0.009830	0.325932	-18.858713
0.011618	0.325932	-18.872904
0.011618	0.326725	-18.875750
0.012511	0.326725	-18.880604
0.012511	0.336241	-18.905996
0.013405	0.336241	-18.906528
0.013405	0.356067	-18.996389
0.014298	0.356067	-18.998495
0.014298	0.408406	-19.161354
0.015192	0.408406	-19.171091
0.015192	0.419508	-19.207388
0.016086	0.419508	-19.211325
0.016086	0.420301	-19.211550
0.016979	0.420301	-19.212711
0.016979	0.429025	-19.233528
0.017873	0.429025	-19.233995
0.017873	0.432990	-19.262247
0.018767	0.432990	-19.263391
0.018767	0.445678	-19.314705
0.019660	0.445678	-19.320374
0.019660	0.455194	-19.366142
0.020554	0.455194	-19.369211
0.020554	0.458366	-19.380583
0.021448	0.458366	-19.383057
0.021448	0.469469	-19.438019
0.022341	0.469469	-19.441681
0.022341	0.473434	-19.451632
0.024129	0.473434	-19.457985
0.024129	0.481364	-19.510490
0.025022	0.481364	-19.514652
0.025022	0.485329	-19.539141
0.025916	0.485329	-19.544609
0.025916	0.494845	-19.576849
0.026810	0.494845	-19.579374
0.026810	0.497224	-19.590157
0.027703	0.497224	-19.597313
0.027703	0.499603	-19.610558
0.028597	0.499603	-19.615030
0.028597	0.515464	-19.688490
0.029491	0.515464	-19.704229
0.029491	0.517050	-19.706141
0.030384	0.517050	-19.709127
0.030384	0.530531	-19.759567
0.031278	0.530531	-19.760714
0.031278	0.542427	-19.827065
0.032172	0.542427	-19.836296
0.032172	0.544806	-19.848980
0.033065	0.544806	-19.857244
0.033065	0.552736	-19.907635
0.033959	0.552736	-19.908554
0.033959	0.555115	-19.917610
0.034853	0.555115	-19.918465
0.034853	0.566217	-20.013462
0.035746	0.566217	-20.020082
0.035746	0.574148	-20.062531
0.036640	0.574148	-20.063639
0.036640	0.578113	-20.098791
0.037534	0.578113	-20.105474
0.037534	0.578906	-20.108791
0.040214	0.578906	-20.129654
0.040214	0.585250	-20.138540
0.041108	0.585250	-20.139694
0.041108	0.586836	-20.162893
0.042895	0.586836	-20.184772
0.042895	0.589215	-20.202473
0.043789	0.589215	-20.207254
0.043789	0.590008	-20.210342
0.044683	0.590008	-20.216337
0.044683	0.590801	-20.218569
0.045576	0.590801	-20.245077
0.045576	0.594766	-20.292583
0.047364	0.594766	-20.312035
0.047364	0.595559	-20.318691
0.048257	0.595559	-20.325769
0.048257	0.598731	-20.345181
0.050045	0.598731	-20.350527
0.050045	0.600317	-20.355837
0.050938	0.600317	-20.365883
0.050938	0.604282	-20.418400
0.051832	0.604282	-20.425947
0.051832	0.605075	-20.431564
0.052726	0.605075	-20.432024
0.052726	0.612213	-20.493620
0.054513	0.612213	-20.517290
0.054513	0.616178	-20.559147
0.056300	0.616178	-20.562136
0.056300	0.620936	-20.606171
0.057194	0.620936	-20.612114
0.057194	0.625694	-20.682625
0.058088	0.625694	-20.708519
0.058088	0.629659	-20.745981
0.058981	0.629659	-20.748842
0.058981	0.643933	-20.882490
0.059875	0.643933	-20.891684
0.059875	0.647105	-20.962795
0.060769	0.647105	-20.964052
0.060769	0.653450	-21.037077
0.061662	0.653450	-21.054945
0.061662	0.654243	-21.061794
0.062556	0.654243	-21.064819
0.062556	0.657415	-21.093365
0.063450	0.657415	-21.096659
0.063450	0.659794	-21.109568
0.064343	0.659794	-21.128910
0.064343	0.661380	-21.153061
0.065237	0.661380	-21.154852
0.065237	0.666931	-21.200603
0.066130	0.666931	-21.203371
0.066130	0.670103	-21.283884
0.067024	0.670103	-21.315079
0.067024	0.672482	-21.330177
0.067918	0.672482	-21.338932
0.067918	0.674861	-21.384794
0.068811	0.674861	-21.392601
0.068811	0.681205	-21.466066
0.069705	0.681205	-21.467918
0.069705	0.682791	-21.477261
0.070599	0.682791	-21.481129
0.070599	0.686757	-21.503897
0.072386	0.686757	-21.516447
0.072386	0.688343	-21.540318
0.073280	0.688343	-21.554331
0.073280	0.690722	-21.559172
0.075067	0.690722	-21.608883
0.075067	0.692308	-21.626675
0.075961	0.692308	-21.630121
0.075961	0.696273	-21.648521
0.076854	0.696273	-21.655220
0.076854	0.697066	-21.656145
0.077748	0.697066	-21.656998
0.077748	0.701031	-21.717875
0.078642	0.701031	-21.720648
0.078642	0.702617	-21.722713
0.079535	0.702617	-21.737154
0.079535	0.703410	-21.738827
0.080429	0.703410	-21.746008
0.080429	0.705789	-21.767359
0.082216	0.705789	-21.781235
0.082216	0.709754	-21.849491
0.083110	0.709754	-21.885324
0.083110	0.712133	-21.907108
0.085791	0.712133	-21.928961
0.085791	0.712926	-21.943941
0.086685	0.712926	-21.958473
0.086685	0.714512	-22.062235
0.087578	0.714512	-22.070457
0.087578	0.715305	-22.083590
0.088472	0.715305	-22.101540
0.088472	0.727201	-22.248919
0.091153	0.727201	-22.284601
0.091153	0.727994	-22.285393
0.092046	0.727994	-22.299788
0.092046	0.728787	-22.305479
0.093834	0.728787	-22.357038
0.093834	0.730373	-22.370279
0.095621	0.730373	-22.464924
0.095621	0.732752	-22.475521
0.096515	0.732752	-22.480379
0.096515	0.734338	-22.522360
0.097408	0.734338	-22.550360
0.097408	0.735131	-22.582676
0.098302	0.735131	-22.586393
0.098302	0.736717	-22.623234
0.099196	0.736717	-22.630396
0.099196	0.739096	-22.696346
0.100983	0.739096	-22.713667
0.100983	0.740682	-22.718204
0.101877	0.740682	-22.725117
0.101877	0.743061	-22.762547
0.102770	0.743061	-22.763056
0.102770	0.743854	-22.763494
0.103664	0.743854	-22.770094
0.103664	0.752577	-22.933933
0.104558	0.752577	-22.937185
0.104558	0.754163	-22.966385
0.105451	0.754163	-22.982780
0.105451	0.756542	-23.034740
0.106345	0.756542	-23.048819
0.106345	0.760508	-23.147961
0.107239	0.760508	-23.173880
0.107239	0.766059	-23.357771
0.108132	0.766059	-23.403204
0.108132	0.768438	-23.436396
0.109026	0.768438	-23.454082
0.109026	0.772403	-23.577385
0.110813	0.772403	-23.628271
0.110813	0.773989	-23.651951
0.111707	0.773989	-23.655602
0.111707	0.774782	-23.663002
0.113494	0.774782	-23.702236
0.113494	0.777161	-23.745989
0.114388	0.777161	-23.766554
0.114388	0.778747	-23.773201
0.115282	0.778747	-23.785944
0.115282	0.781919	-23.868841
0.117069	0.781919	-23.906103
0.117069	0.782712	-23.921011
0.117962	0.782712	-23.957815
0.117962	0.783505	-23.960218
0.119750	0.783505	-24.002626
0.119750	0.786677	-24.036825
0.120643	0.786677	-24.088322
0.120643	0.787470	-24.094503
0.121537	0.787470	-24.095837
0.121537	0.788263	-24.140617
0.123324	0.788263	-24.147554
0.123324	0.792228	-24.240877
0.124218	0.792228	-24.274179
0.124218	0.793021	-24.283140
0.126005	0.793021	-24.362671
0.126005	0.796193	-24.480719
0.126899	0.796193	-24.481098
0.126899	0.797780	-24.601969
0.128686	0.797780	-24.626005
0.128686	0.798573	-24.657038
0.129580	0.798573	-24.664875
0.129580	0.800159	-24.688490
0.130474	0.800159	-24.765039
0.130474	0.804917	-24.949446
0.132261	0.804917	-25.083942
0.132261	0.805710	-25.102457
0.133155	0.805710	-25.139118
0.133155	0.808882	-25.345964
0.134048	0.808882	-25.355371
0.134048	0.809675	-25.378382
0.134942	0.809675	-25.380220
0.134942	0.810468	-25.468481
0.139410	0.810468	-25.722786
0.139410	0.811261	-25.765352
0.140304	0.811261	-25.781616
0.140304	0.815226	-25.888151
0.142985	0.815226	-25.917171
0.142985	0.818398	-26.057961
0.143878	0.818398	-26.061855
0.143878	0.820777	-26.083572
0.144772	0.820777	-26.083965
0.144772	0.823156	-26.126444
0.145666	0.823156	-26.129860
0.145666	0.824742	-26.139996
0.146559	0.824742	-26.150829
0.146559	0.826328	-26.192131
0.147453	0.826328	-26.199501
0.147453	0.831086	-26.351215
0.148347	0.831086	-26.363970
0.148347	0.831879	-26.368778
0.149240	0.831879	-26.391710
0.149240	0.836638	-26.565346
0.150134	0.836638	-26.587690
0.150134	0.838224	-26.600510
0.151028	0.838224	-26.616747
0.151028	0.842982	-26.743649
0.153709	0.842982	-26.776844
0.153709	0.843775	-26.779121
0.154602	0.843775	-26.794691
0.154602	0.845361	-26.805937
0.157283	0.845361	-26.843777
0.157283	0.847740	-26.860546
0.158177	0.847740	-26.881710
0.158177	0.848533	-26.881899
0.159071	0.848533	-26.892719
0.159071	0.850912	-26.941816
0.159964	0.850912	-26.944708
0.159964	0.851705	-26.956133
0.160858	0.851705	-26.973886
0.160858	0.855670	-27.002071
0.164433	0.855670	-27.031588
0.164433	0.857256	-27.041845
0.165326	0.857256	-27.062111
0.165326	0.858049	-27.063240
0.166220	0.858049	-27.066433
0.166220	0.861221	-27.083073
0.167113	0.861221	-27.098957
0.167113	0.863600	-27.132401
0.168007	0.863600	-27.140507
0.168007	0.865979	-27.159836
0.168901	0.865979	-27.159920
0.168901	0.866772	-27.162350
0.169794	0.866772	-27.186766
0.169794	0.868358	-27.195984
0.170688	0.868358	-27.206774
0.170688	0.869944	-27.224043
0.171582	0.869944	-27.226740
0.171582	0.870738	-27.254765
0.173369	0.870738	-27.308142
0.173369	0.871531	-27.316383
0.174263	0.871531	-27.318886
0.174263	0.873117	-27.339088
0.176050	0.873117	-27.403925
0.176050	0.874703	-27.410852
0.181412	0.874703	-27.471821
0.181412	0.876289	-27.480757
0.184093	0.876289	-27.518297
0.184093	0.877082	-27.535805
0.185880	0.877082	-27.537573
0.185880	0.879461	-27.568106
0.191242	0.879461	-27.621168
0.191242	0.881047	-27.647390
