FPR	TPR	THR
0.000000	0.000000	inf
0.000000	0.000644	3.019531
0.000000	0.005155	2.898438
0.000000	0.006443	2.888672
0.000000	0.012887	2.839844
0.000000	0.014175	2.835938
0.000000	0.017397	2.812500
0.000000	0.019330	2.808594
0.000000	0.020619	2.806641
0.000000	0.022552	2.804688
0.000000	0.023196	2.802734
0.000000	0.024485	2.800781
0.000000	0.026418	2.798828
0.000000	0.027062	2.789062
0.000000	0.028995	2.785156
0.000000	0.029639	2.783203
0.000000	0.030928	2.779297
0.000000	0.033505	2.769531
0.000703	0.035438	2.767578
0.000703	0.036082	2.765625
0.000703	0.037371	2.763672
0.000703	0.038015	2.761719
0.000703	0.043170	2.753906
0.000703	0.045103	2.750000
0.000703	0.046392	2.744141
0.000703	0.048325	2.732422
0.000703	0.050258	2.730469
0.000703	0.051546	2.728516
0.000703	0.052191	2.726562
0.000703	0.053479	2.724609
0.000703	0.055412	2.722656
0.000703	0.056701	2.718750
0.000703	0.057990	2.714844
0.000703	0.058634	2.710938
0.000703	0.059923	2.708984
0.000703	0.060567	2.707031
0.000703	0.061856	2.705078
0.000703	0.065077	2.703125
0.000703	0.065722	2.701172
0.000703	0.068299	2.697266
0.000703	0.070876	2.693359
0.000703	0.071521	2.687500
0.000703	0.072809	2.685547
0.000703	0.074742	2.683594
0.000703	0.077320	2.681641
0.000703	0.078608	2.679688
0.000703	0.080541	2.675781
0.000703	0.083119	2.673828
0.000703	0.086985	2.669922
0.000703	0.088273	2.662109
0.000703	0.089562	2.660156
0.000703	0.090206	2.658203
0.000703	0.092139	2.656250
0.000703	0.092784	2.654297
0.000703	0.096005	2.650391
0.000703	0.097938	2.648438
0.000703	0.098582	2.646484
0.000703	0.101160	2.640625
0.000703	0.101804	2.638672
0.000703	0.105670	2.634766
0.000703	0.108247	2.632812
0.000703	0.108892	2.630859
0.000703	0.110180	2.628906
0.000703	0.112113	2.626953
0.000703	0.113402	2.625000
0.000703	0.115335	2.623047
0.000703	0.115979	2.621094
0.001405	0.117912	2.619141
0.001405	0.119845	2.617188
0.001405	0.122423	2.613281
0.001405	0.125000	2.611328
0.001405	0.126289	2.607422
0.001405	0.128222	2.605469
0.001405	0.129510	2.601562
0.001405	0.132088	2.597656
0.001405	0.133376	2.595703
0.001405	0.137242	2.591797
0.001405	0.137887	2.589844
0.001405	0.139175	2.587891
0.002108	0.139175	2.585938
0.002108	0.141108	2.582031
0.002108	0.142397	2.580078
0.002108	0.143041	2.578125
0.002108	0.144330	2.576172
0.002811	0.144974	2.574219
0.002811	0.148196	2.572266
0.003514	0.148840	2.570312
0.003514	0.150129	2.566406
0.003514	0.151418	2.564453
0.004216	0.152706	2.562500
0.004216	0.153995	2.558594
0.004216	0.156572	2.556641
0.004216	0.158505	2.554688
0.004216	0.161082	2.552734
0.004216	0.161727	2.548828
0.004216	0.165593	2.544922
0.004216	0.166237	2.542969
0.004216	0.168814	2.541016
0.004216	0.171392	2.537109
0.004216	0.172036	2.535156
0.004216	0.174613	2.531250
0.004216	0.176546	2.525391
0.004216	0.179124	2.521484
0.004216	0.179768	2.519531
0.004216	0.181057	2.517578
0.004216	0.183634	2.515625
0.004216	0.186211	2.511719
0.004216	0.188144	2.509766
0.004216	0.188789	2.507812
0.004216	0.192655	2.505859
0.004216	0.193943	2.503906
0.004216	0.195876	2.501953
0.004919	0.197165	2.500000
0.004919	0.198454	2.498047
0.005622	0.199742	2.496094
0.005622	0.200387	2.494141
0.005622	0.202964	2.492188
0.005622	0.205541	2.488281
0.005622	0.207474	2.486328
0.005622	0.208119	2.484375
0.005622	0.210052	2.482422
0.005622	0.212629	2.478516
0.006325	0.213273	2.476562
0.006325	0.214562	2.474609
0.006325	0.219716	2.472656
0.006325	0.221649	2.470703
0.006325	0.224227	2.466797
0.007027	0.225515	2.464844
0.007027	0.228737	2.462891
0.007027	0.230670	2.460938
0.007027	0.233247	2.458984
0.007027	0.235825	2.455078
0.007027	0.238402	2.453125
0.007027	0.239691	2.449219
0.007730	0.240335	2.447266
0.007730	0.242912	2.445312
0.007730	0.245490	2.441406
0.008433	0.248711	2.439453
0.008433	0.250644	2.437500
0.009136	0.251289	2.435547
0.009136	0.251933	2.433594
0.009136	0.253222	2.431641
0.009838	0.255155	2.429688
0.009838	0.255799	2.427734
0.010541	0.257088	2.425781
0.010541	0.259665	2.421875
0.010541	0.261598	2.419922
0.010541	0.264175	2.417969
0.010541	0.266108	2.416016
0.011244	0.268041	2.414062
0.011244	0.270619	2.410156
0.011244	0.280284	2.402344
0.011947	0.281572	2.400391
0.011947	0.282216	2.398438
0.011947	0.286082	2.396484
0.011947	0.286727	2.394531
0.011947	0.288015	2.392578
0.011947	0.291237	2.390625
0.011947	0.296392	2.386719
0.011947	0.297680	2.384766
0.011947	0.298325	2.382812
0.012649	0.298969	2.380859
0.012649	0.302191	2.378906
0.012649	0.303479	2.376953
0.012649	0.305412	2.371094
0.012649	0.306701	2.369141
0.012649	0.309278	2.367188
0.012649	0.309923	2.365234
0.013352	0.310567	2.363281
0.014055	0.311856	2.361328
0.014055	0.313789	2.359375
0.014055	0.317010	2.357422
0.014055	0.318299	2.355469
0.014055	0.318943	2.353516
0.014055	0.322165	2.351562
0.014055	0.323454	2.349609
0.014758	0.324742	2.347656
0.015460	0.327320	2.345703
0.015460	0.329897	2.341797
0.015460	0.330541	2.339844
0.016163	0.333763	2.337891
0.016163	0.335052	2.335938
0.016163	0.336985	2.333984
0.016866	0.340851	2.332031
0.017569	0.342139	2.330078
0.017569	0.343428	2.328125
0.018974	0.344716	2.324219
0.018974	0.346005	2.322266
0.018974	0.347938	2.320312
0.018974	0.349227	2.318359
0.019677	0.352448	2.316406
0.019677	0.357603	2.312500
0.019677	0.359536	2.310547
0.019677	0.360180	2.308594
0.020379	0.363402	2.306641
0.021082	0.365335	2.304688
0.021082	0.367912	2.302734
0.021082	0.369201	2.298828
0.021082	0.371134	2.296875
0.021082	0.373711	2.292969
0.021082	0.375644	2.291016
0.021082	0.378222	2.287109
0.021082	0.378866	2.285156
