FPR	TPR	THR
0.000000	0.000000	inf
0.000000	0.000569	6.226562
0.000000	0.001706	6.203125
0.000000	0.006257	6.117188
0.000000	0.007964	6.113281
0.000000	0.009101	6.109375
0.000000	0.011377	6.097656
0.000000	0.013652	6.082031
0.000000	0.015927	6.074219
0.000000	0.017065	6.070312
0.000000	0.017634	6.066406
0.000000	0.018771	6.062500
0.000000	0.021615	6.058594
0.000000	0.022753	6.054688
0.000000	0.023322	6.050781
0.000000	0.024460	6.046875
0.000000	0.026735	6.042969
0.000000	0.027304	6.039062
0.000000	0.030148	6.035156
0.000000	0.031854	6.031250
0.000000	0.032992	6.027344
0.000000	0.035267	6.023438
0.000647	0.035836	6.019531
0.000647	0.039249	6.015625
0.001294	0.041524	6.011719
0.001294	0.043231	6.007812
0.001942	0.043800	6.003906
0.001942	0.046075	6.000000
0.001942	0.047213	5.992188
0.001942	0.049488	5.988281
0.001942	0.054608	5.976562
0.001942	0.057452	5.972656
0.002589	0.060296	5.968750
0.002589	0.062571	5.964844
0.002589	0.064278	5.960938
0.002589	0.067122	5.957031
0.002589	0.071104	5.953125
0.002589	0.075654	5.949219
0.002589	0.079067	5.945312
0.002589	0.079636	5.941406
0.002589	0.081342	5.937500
0.002589	0.083618	5.933594
0.002589	0.084755	5.929688
0.002589	0.087600	5.925781
0.002589	0.092719	5.921875
0.002589	0.096701	5.917969
0.003236	0.098407	5.914062
0.003236	0.102389	5.910156
0.003236	0.109215	5.902344
0.003236	0.110922	5.898438
0.003236	0.116041	5.894531
0.003236	0.120023	5.890625
0.003236	0.124573	5.886719
0.003236	0.128555	5.882812
0.003236	0.131968	5.878906
0.003883	0.135950	5.875000
0.003883	0.138225	5.867188
0.003883	0.141069	5.863281
0.003883	0.142776	5.859375
0.003883	0.148464	5.851562
0.003883	0.150739	5.847656
0.003883	0.152446	5.843750
0.003883	0.156428	5.839844
0.003883	0.162685	5.835938
0.003883	0.163823	5.832031
0.004531	0.164960	5.828125
0.005178	0.167804	5.824219
0.005178	0.171786	5.820312
0.005825	0.176337	5.816406
0.005825	0.176906	5.812500
0.006472	0.181456	5.808594
0.006472	0.184869	5.804688
0.006472	0.188282	5.796875
0.006472	0.190557	5.792969
0.006472	0.193402	5.789062
0.006472	0.195677	5.785156
0.007120	0.197952	5.781250
0.007767	0.200796	5.777344
0.007767	0.203072	5.773438
0.007767	0.206485	5.769531
0.007767	0.210466	5.765625
0.007767	0.213879	5.761719
0.009061	0.216155	5.753906
0.009061	0.221274	5.750000
0.009061	0.224118	5.746094
0.009061	0.226394	5.742188
0.010356	0.229238	5.738281
0.011003	0.232082	5.734375
0.011003	0.233788	5.730469
0.011003	0.237201	5.726562
0.012298	0.239477	5.722656
0.012298	0.244596	5.718750
0.012298	0.248009	5.710938
0.012298	0.253697	5.707031
0.012945	0.257110	5.703125
0.012945	0.260523	5.699219
0.012945	0.262799	5.695312
0.012945	0.266780	5.691406
0.014239	0.269056	5.687500
0.014887	0.273038	5.683594
0.015534	0.274175	5.679688
0.015534	0.278157	5.675781
0.015534	0.280432	5.671875
0.016181	0.285552	5.667969
0.016181	0.286689	5.664062
0.018770	0.291240	5.656250
0.018770	0.295791	5.652344
0.018770	0.296359	5.648438
0.018770	0.298066	5.644531
0.018770	0.302048	5.640625
0.018770	0.304892	5.636719
0.019417	0.308874	5.632812
0.019417	0.312856	5.628906
0.020065	0.316837	5.625000
0.020712	0.319681	5.621094
0.020712	0.324232	5.617188
0.020712	0.325939	5.613281
0.020712	0.329352	5.609375
0.020712	0.331058	5.605469
0.020712	0.334471	5.601562
0.020712	0.339022	5.597656
0.021359	0.340728	5.593750
0.021359	0.344710	5.589844
0.021359	0.349829	5.585938
0.021359	0.356655	5.578125
0.021359	0.357224	5.574219
0.022006	0.358931	5.570312
0.023301	0.360068	5.566406
0.023301	0.361206	5.562500
0.023948	0.364050	5.558594
0.023948	0.366894	5.554688
0.023948	0.368032	5.550781
0.025243	0.371445	5.546875
0.025243	0.374289	5.542969
0.025243	0.375995	5.539062
0.025890	0.377702	5.535156
0.026537	0.379977	5.531250
0.026537	0.383390	5.527344
0.026537	0.385666	5.523438
0.026537	0.386803	5.519531
0.027832	0.391354	5.515625
0.027832	0.396473	5.511719
0.028479	0.397042	5.507812
0.029126	0.399317	5.503906
0.029126	0.401024	5.500000
0.029126	0.405006	5.496094
0.029126	0.407850	5.492188
0.029126	0.408987	5.488281
0.030421	0.410694	5.484375
0.030421	0.415813	5.480469
0.030421	0.416951	5.476562
0.030421	0.423208	5.472656
0.031068	0.424915	5.468750
0.032362	0.427759	5.464844
0.032362	0.428896	5.460938
0.033657	0.432309	5.453125
0.034304	0.434585	5.449219
0.034951	0.435154	5.445312
0.035599	0.436860	5.441406
0.036246	0.436860	5.437500
0.036893	0.437998	5.433594
0.037540	0.440842	5.429688
0.038188	0.441980	5.425781
0.038188	0.443117	5.421875
0.038188	0.444824	5.417969
0.038188	0.445392	5.414062
0.038835	0.447668	5.410156
0.040777	0.449943	5.406250
0.041424	0.453925	5.402344
0.041424	0.455063	5.398438
0.041424	0.456200	5.390625
0.041424	0.457907	5.386719
0.042718	0.462457	5.382812
0.042718	0.464164	5.378906
0.042718	0.465301	5.375000
0.042718	0.469852	5.371094
0.042718	0.470421	5.367188
0.044013	0.473834	5.359375
0.044660	0.476109	5.355469
0.045307	0.479522	5.351562
0.045955	0.480660	5.347656
0.047896	0.481797	5.343750
0.047896	0.483504	5.339844
0.047896	0.484642	5.335938
0.048544	0.484642	5.332031
0.048544	0.486348	5.328125
0.049838	0.486917	5.324219
0.050485	0.488055	5.320312
0.050485	0.493174	5.308594
0.051780	0.494312	5.304688
0.052427	0.494312	5.300781
0.052427	0.497725	5.292969
0.052427	0.498294	5.289062
0.053074	0.500569	5.285156
0.055016	0.501706	5.281250
0.055016	0.502844	5.277344
0.056311	0.503982	5.269531
0.057605	0.506257	5.265625
0.057605	0.508532	5.261719
0.057605	0.509101	5.257812
0.058252	0.511377	5.253906
0.058252	0.514790	5.246094
0.058900	0.517065	5.242188
0.058900	0.521615	5.230469
0.059547	0.522184	5.226562
0.059547	0.522753	5.222656
0.059547	0.525028	5.218750
0.060841	0.527873	5.214844
0.060841	0.529010	5.210938
0.060841	0.531286	5.207031
0.061489	0.531854	5.203125
0.062136	0.531854	5.199219
0.063430	0.533561	5.195312
0.063430	0.535836	5.191406
0.063430	0.538680	5.187500
0.064078	0.542093	5.183594
0.064078	0.542662	5.179688
0.064725	0.545506	5.175781
0.064725	0.547213	5.171875
0.064725	0.548350	5.164062
0.066667	0.548919	5.160156
0.067961	0.550626	5.156250
0.068608	0.553470	5.152344
0.068608	0.554039	5.148438
0.068608	0.556883	5.144531
0.070550	0.560865	5.140625
0.070550	0.562002	5.136719
0.071197	0.565984	5.132812
0.072492	0.567691	5.128906
0.072492	0.568828	5.125000
0.072492	0.571672	5.121094
0.073139	0.573379	5.117188
0.073139	0.573948	5.113281
0.074434	0.574516	5.109375
0.075081	0.575085	5.105469
0.077023	0.577361	5.101562
0.077023	0.580205	5.097656
0.077023	0.581342	5.093750
0.077670	0.584187	5.085938
0.078317	0.584187	5.082031
0.078964	0.585893	5.078125
0.078964	0.587600	5.074219
0.078964	0.588168	5.070312
0.080259	0.588737	5.066406
0.080259	0.591013	5.062500
0.080906	0.592150	5.058594
0.080906	0.593857	5.054688
0.080906	0.594994	5.050781
0.082201	0.596132	5.046875
0.082201	0.598407	5.042969
0.082201	0.598976	5.039062
0.082201	0.600114	5.035156
0.083495	0.601251	5.031250
0.084790	0.601251	5.023438
0.086084	0.604664	5.015625
0.086084	0.606371	5.011719
0.086731	0.607509	5.007812
0.088026	0.607509	5.003906
0.088026	0.612628	5.000000
0.088026	0.613766	4.996094
0.088673	0.613766	4.992188
0.088673	0.616610	4.988281
0.089968	0.617747	4.984375
0.090615	0.619454	4.980469
0.091909	0.620023	4.976562
0.092557	0.620592	4.972656
0.092557	0.621160	4.968750
0.093204	0.622867	4.964844
0.094498	0.623436	4.960938
0.096440	0.626849	4.957031
0.097087	0.627986	4.953125
0.097087	0.628555	4.949219
0.097087	0.629693	4.945312
0.098382	0.631968	4.937500
0.099029	0.632537	4.933594
0.099029	0.635950	4.929688
0.099029	0.636519	4.925781
0.100324	0.637088	4.921875
0.100324	0.638225	4.917969
0.101618	0.639363	4.910156
0.101618	0.640501	4.906250
0.103560	0.642776	4.902344
0.104854	0.642776	4.894531
0.106149	0.643914	4.890625
