FPR	TPR	THR
0.000000	0.000000	inf
0.000000	0.000644	6.347656
0.000000	0.001289	6.312500
0.000000	0.002577	6.292969
0.000000	0.005799	6.218750
0.000000	0.007088	6.214844
0.000000	0.010309	6.183594
0.000000	0.011598	6.175781
0.000000	0.012887	6.167969
0.000000	0.014175	6.164062
0.000000	0.014820	6.152344
0.000000	0.017397	6.132812
0.000000	0.019330	6.125000
0.000000	0.021263	6.101562
0.000000	0.022552	6.097656
0.000000	0.023840	6.085938
0.000000	0.025773	6.082031
0.000000	0.026418	6.078125
0.000000	0.027706	6.074219
0.000000	0.028351	6.070312
0.000000	0.029639	6.066406
0.000000	0.034149	6.031250
0.000000	0.036082	6.027344
0.000000	0.037371	6.023438
0.000000	0.039304	6.019531
0.000000	0.039948	6.015625
0.000000	0.043170	6.011719
0.000000	0.043814	6.007812
0.000000	0.048969	5.992188
0.000000	0.052191	5.988281
0.000000	0.054124	5.984375
0.000000	0.054768	5.980469
0.000000	0.056057	5.976562
0.000000	0.056701	5.972656
0.000000	0.060567	5.960938
0.000000	0.062500	5.949219
0.000000	0.063789	5.945312
0.000000	0.064433	5.941406
0.000000	0.066366	5.937500
0.000000	0.067010	5.933594
0.000000	0.069588	5.925781
0.000000	0.071521	5.921875
0.000000	0.074098	5.914062
0.000703	0.076031	5.910156
0.000703	0.077320	5.906250
0.000703	0.081186	5.898438
0.000703	0.083763	5.894531
0.000703	0.085696	5.890625
0.000703	0.088273	5.886719
0.000703	0.092139	5.882812
0.000703	0.093428	5.878906
0.000703	0.096005	5.875000
0.000703	0.096649	5.871094
0.000703	0.100515	5.859375
0.000703	0.103737	5.855469
0.000703	0.105670	5.851562
0.000703	0.106314	5.847656
0.001405	0.110825	5.843750
0.001405	0.114046	5.839844
0.001405	0.115335	5.835938
0.001405	0.125644	5.820312
0.001405	0.128222	5.812500
0.001405	0.135954	5.804688
0.002108	0.137887	5.800781
0.002108	0.139820	5.796875
0.002811	0.143686	5.792969
0.004216	0.144330	5.789062
0.004216	0.145619	5.785156
0.004216	0.149485	5.781250
0.004216	0.151418	5.777344
0.004919	0.152062	5.773438
0.004919	0.153351	5.769531
0.004919	0.153995	5.765625
0.004919	0.156572	5.761719
0.004919	0.158505	5.757812
0.004919	0.159149	5.753906
0.004919	0.161727	5.750000
0.005622	0.163660	5.746094
0.005622	0.166237	5.742188
0.005622	0.168170	5.730469
0.005622	0.172680	5.726562
0.005622	0.175902	5.722656
0.005622	0.177191	5.718750
0.005622	0.179768	5.714844
0.005622	0.181057	5.707031
0.005622	0.184278	5.703125
0.005622	0.186211	5.699219
0.005622	0.190077	5.695312
0.006325	0.193943	5.691406
0.006325	0.196521	5.687500
0.006325	0.197809	5.683594
0.006325	0.200387	5.679688
0.006325	0.203608	5.675781
0.006325	0.207474	5.671875
0.007730	0.210696	5.667969
0.008433	0.211985	5.664062
0.008433	0.215851	5.660156
0.008433	0.217784	5.656250
0.008433	0.219072	5.652344
0.009136	0.221649	5.648438
0.009136	0.226804	5.644531
0.009136	0.227448	5.640625
0.009136	0.229381	5.636719
0.009136	0.231959	5.632812
0.009838	0.235825	5.628906
0.009838	0.239691	5.625000
0.009838	0.240979	5.621094
0.011244	0.243557	5.617188
0.011244	0.246134	5.613281
0.011947	0.247423	5.609375
0.011947	0.250000	5.605469
0.011947	0.251289	5.601562
0.011947	0.255799	5.597656
0.012649	0.255799	5.593750
0.013352	0.259021	5.589844
0.013352	0.262887	5.585938
0.013352	0.266108	5.582031
0.014055	0.268686	5.578125
0.014055	0.271907	5.574219
0.014055	0.273840	5.570312
0.014055	0.277706	5.566406
0.014055	0.279639	5.562500
0.014758	0.283505	5.558594
0.014758	0.284794	5.554688
0.015460	0.288015	5.550781
0.015460	0.293170	5.542969
0.016163	0.297036	5.539062
0.016866	0.298969	5.535156
0.016866	0.303479	5.531250
0.018271	0.306701	5.527344
0.018271	0.310567	5.523438
0.018271	0.311856	5.519531
0.018974	0.314433	5.515625
0.018974	0.316366	5.511719
0.018974	0.317655	5.507812
0.019677	0.321521	5.503906
0.019677	0.322809	5.500000
0.019677	0.324742	5.496094
0.019677	0.329897	5.492188
0.019677	0.331830	5.488281
0.020379	0.333763	5.484375
0.020379	0.336985	5.480469
0.021082	0.340206	5.476562
0.021785	0.342139	5.472656
0.021785	0.347294	5.468750
0.021785	0.351160	5.464844
0.021785	0.357603	5.457031
0.021785	0.361469	5.453125
0.021785	0.364691	5.449219
0.022488	0.367912	5.445312
0.022488	0.369845	5.441406
0.023190	0.369845	5.437500
0.023190	0.373067	5.433594
0.023190	0.378222	5.429688
0.023893	0.382088	5.425781
0.023893	0.384665	5.421875
0.023893	0.387887	5.417969
0.023893	0.390464	5.414062
0.023893	0.394974	5.410156
0.023893	0.396263	5.406250
0.023893	0.398840	5.402344
0.024596	0.400773	5.398438
0.025299	0.403351	5.394531
0.025299	0.405284	5.390625
0.026001	0.409149	5.386719
0.026001	0.414304	5.378906
0.026704	0.416237	5.375000
0.026704	0.417526	5.371094
0.028110	0.420103	5.367188
0.028110	0.420747	5.359375
0.028812	0.423969	5.355469
0.028812	0.425258	5.351562
0.029515	0.427835	5.347656
0.029515	0.430412	5.343750
0.030218	0.434923	5.339844
0.030218	0.437500	5.335938
0.030218	0.439433	5.332031
0.030921	0.442010	5.328125
0.031623	0.445232	5.324219
0.031623	0.447809	5.320312
0.032326	0.448454	5.316406
0.032326	0.449742	5.312500
0.032326	0.453608	5.308594
0.032326	0.454253	5.304688
0.033029	0.456186	5.300781
0.034434	0.461340	5.296875
0.035840	0.465206	5.292969
0.036543	0.466495	5.289062
0.037245	0.468428	5.285156
0.037948	0.471005	5.281250
0.037948	0.472294	5.277344
0.037948	0.475515	5.273438
0.037948	0.479381	5.269531
0.038651	0.483247	5.265625
0.039353	0.485180	5.261719
0.039353	0.487113	5.257812
0.040056	0.489046	5.253906
0.040759	0.490335	5.250000
0.040759	0.491624	5.246094
0.040759	0.492268	5.242188
0.040759	0.496778	5.238281
0.040759	0.500000	5.234375
0.041462	0.500000	5.230469
0.041462	0.502577	5.226562
0.042164	0.502577	5.222656
0.042867	0.504510	5.218750
0.044273	0.505799	5.214844
0.044273	0.507732	5.210938
0.044975	0.507732	5.207031
0.045678	0.511598	5.203125
0.045678	0.514175	5.195312
0.045678	0.516108	5.191406
0.046381	0.519330	5.187500
0.046381	0.521907	5.175781
0.047084	0.523196	5.171875
0.047786	0.525129	5.167969
0.047786	0.527706	5.164062
0.047786	0.529639	5.160156
0.047786	0.532861	5.156250
0.051300	0.534149	5.152344
0.051300	0.536727	5.144531
0.052706	0.537371	5.140625
0.053408	0.538015	5.136719
0.053408	0.539948	5.132812
0.053408	0.540593	5.125000
0.054111	0.542526	5.117188
0.054111	0.544459	5.113281
0.054111	0.545747	5.109375
0.055517	0.547680	5.105469
0.055517	0.550258	5.101562
0.055517	0.550902	5.097656
0.055517	0.553479	5.089844
0.055517	0.559278	5.074219
0.057625	0.559923	5.070312
0.058327	0.559923	5.066406
0.059030	0.561856	5.062500
0.059030	0.563789	5.058594
0.059030	0.566366	5.054688
0.060436	0.568943	5.050781
0.061138	0.572165	5.042969
0.061138	0.573454	5.039062
0.061841	0.576675	5.035156
0.061841	0.578608	5.031250
0.063949	0.578608	5.027344
0.063949	0.579897	5.023438
0.064652	0.581830	5.019531
0.066058	0.584407	5.007812
0.066058	0.585052	5.003906
0.066058	0.586340	5.000000
0.066760	0.586985	4.996094
0.066760	0.587629	4.992188
0.066760	0.590206	4.984375
0.066760	0.591495	4.980469
0.066760	0.593428	4.976562
0.066760	0.594072	4.968750
0.067463	0.595361	4.964844
0.067463	0.597294	4.960938
0.068166	0.599227	4.957031
0.068166	0.601160	4.953125
0.068869	0.601160	4.949219
0.070274	0.601804	4.945312
0.070977	0.602448	4.941406
0.070977	0.603093	4.937500
0.071680	0.604381	4.925781
0.073085	0.606314	4.921875
0.074491	0.606314	4.914062
0.074491	0.607603	4.910156
0.075193	0.608892	4.906250
0.075193	0.610180	4.902344
0.076599	0.612758	4.898438
0.076599	0.613402	4.894531
0.076599	0.615979	4.890625
0.077301	0.618557	4.886719
0.078004	0.619201	4.878906
0.079410	0.619201	4.875000
0.079410	0.620490	4.867188
0.079410	0.621778	4.863281
0.081518	0.622423	4.859375
0.081518	0.624356	4.855469
0.081518	0.625000	4.851562
0.082221	0.625000	4.847656
0.082221	0.626933	4.843750
0.082221	0.628222	4.839844
0.085032	0.629510	4.828125
0.085032	0.632088	4.820312
0.085032	0.633376	4.812500
0.085032	0.635954	4.808594
0.085734	0.636598	4.804688
0.086437	0.639175	4.800781
0.086437	0.639820	4.796875
0.087140	0.641108	4.789062
0.087140	0.641753	4.781250
0.087843	0.642397	4.773438
0.088545	0.644974	4.765625
0.088545	0.645619	4.761719
0.088545	0.646907	4.753906
0.089248	0.647552	4.750000
0.089248	0.648196	4.746094
0.092059	0.649485	4.742188
0.092762	0.650129	4.738281
0.092762	0.651418	4.734375
0.093465	0.653351	4.730469
0.093465	0.653995	4.726562
0.094167	0.655928	4.722656
0.094167	0.657861	4.710938
0.094167	0.659149	4.703125
0.094167	0.660438	4.699219
0.094167	0.661082	4.695312
0.094870	0.661727	4.691406
0.095573	0.663015	4.687500
0.095573	0.664304	4.679688
0.097681	0.664304	4.675781
0.097681	0.664948	4.671875
0.097681	0.668170	4.667969
0.098384	0.669459	4.664062
0.100492	0.669459	4.644531
0.100492	0.670103	4.640625
0.101195	0.670103	4.636719
0.101195	0.672680	4.625000
0.101195	0.673325	4.621094
0.102600	0.673325	4.613281
0.102600	0.674613	4.609375
0.102600	0.675902	4.593750
0.103303	0.676546	4.589844
0.104006	0.679124	4.582031
0.104006	0.680412	4.578125
0.104708	0.681057	4.574219
0.106114	0.681057	4.570312
0.106817	0.682345	4.566406
0.106817	0.685567	4.542969
0.107519	0.686211	4.539062
0.107519	0.686856	4.535156
0.108222	0.686856	4.531250
0.108222	0.688144	4.527344
0.108925	0.688789	4.523438
0.108925	0.690722	4.515625
0.108925	0.692010	4.511719
0.108925	0.692655	4.507812
0.109628	0.695232	4.503906
0.109628	0.697165	4.500000
0.109628	0.697809	4.492188
0.110330	0.698454	4.484375
0.110330	0.701031	4.480469
0.111033	0.701675	4.476562
0.111736	0.701675	4.468750
0.111736	0.702964	4.464844
0.111736	0.703608	4.460938
0.112439	0.704253	4.457031
0.113844	0.704897	4.453125
0.115249	0.706186	4.445312
0.116655	0.707474	4.441406
0.116655	0.708763	4.437500
0.117358	0.709407	4.433594
0.118763	0.711985	4.425781
0.118763	0.713918	4.417969
0.119466	0.713918	4.410156
0.120169	0.715851	4.406250
0.120169	0.716495	4.402344
0.120871	0.717139	4.398438
0.120871	0.718428	4.390625
0.120871	0.719072	4.378906
0.121574	0.720361	4.375000
0.121574	0.721649	4.371094
0.121574	0.722294	4.367188
0.122277	0.723582	4.363281
0.122277	0.724227	4.359375
0.122980	0.725515	4.351562
0.124385	0.725515	4.343750
0.125088	0.725515	4.339844
0.125088	0.726804	4.335938
0.125791	0.727448	4.332031
0.126493	0.727448	4.328125
