FPR	TPR	THR
0.000000	0.000000	inf
0.000000	0.002165	2.591797
0.000000	0.032468	2.419922
0.000000	0.041126	2.416016
0.000000	0.045455	2.406250
0.000000	0.049784	2.402344
0.000000	0.060606	2.373047
0.000000	0.064935	2.367188
0.000000	0.082251	2.322266
0.000000	0.086580	2.320312
0.000000	0.097403	2.304688
0.000000	0.101732	2.300781
0.000000	0.110390	2.289062
0.000000	0.114719	2.287109
0.000000	0.132035	2.248047
0.000000	0.136364	2.246094
0.000000	0.138528	2.238281
0.000000	0.145022	2.234375
0.000000	0.155844	2.207031
0.000000	0.160173	2.203125
0.000000	0.164502	2.191406
0.000000	0.173160	2.179688
0.000000	0.186147	2.128906
0.000000	0.190476	2.125000
0.000000	0.196970	2.123047
0.000000	0.201299	2.121094
0.000000	0.209957	2.107422
0.000000	0.227273	2.099609
0.000000	0.231602	2.093750
0.000000	0.235931	2.082031
0.000000	0.238095	2.080078
0.000000	0.242424	2.072266
0.002252	0.246753	2.070312
0.002252	0.255411	2.062500
0.002252	0.257576	2.060547
0.004505	0.257576	2.056641
0.004505	0.264069	2.048828
0.004505	0.272727	2.041016
0.006757	0.272727	2.039062
0.006757	0.274892	2.033203
0.006757	0.279221	2.031250
0.006757	0.285714	2.017578
0.006757	0.290043	2.015625
0.006757	0.296537	2.013672
0.006757	0.303030	2.005859
0.006757	0.309524	2.003906
0.009009	0.311688	2.001953
0.009009	0.313853	1.999023
0.011261	0.313853	1.998047
0.011261	0.316017	1.992188
0.013514	0.316017	1.989258
0.013514	0.322511	1.974609
0.013514	0.326840	1.968750
0.013514	0.335498	1.961914
0.013514	0.341991	1.960938
0.013514	0.346320	1.957031
0.015766	0.350649	1.956055
0.015766	0.359307	1.941406
0.018018	0.359307	1.939453
0.018018	0.363636	1.936523
0.018018	0.365801	1.935547
0.018018	0.370130	1.933594
0.018018	0.389610	1.900391
0.018018	0.393939	1.899414
0.018018	0.396104	1.888672
0.020270	0.400433	1.885742
0.020270	0.404762	1.884766
0.020270	0.406926	1.878906
0.020270	0.411255	1.870117
0.020270	0.413420	1.866211
0.022523	0.413420	1.863281
0.022523	0.422078	1.851562
0.022523	0.428571	1.848633
0.022523	0.430736	1.847656
0.022523	0.439394	1.843750
0.022523	0.441558	1.839844
0.022523	0.445887	1.838867
0.022523	0.463203	1.789062
0.024775	0.465368	1.780273
0.024775	0.467532	1.774414
0.027027	0.467532	1.772461
0.029279	0.474026	1.771484
0.029279	0.493506	1.748047
0.031532	0.493506	1.746094
0.031532	0.495671	1.739258
0.033784	0.495671	1.738281
0.033784	0.502165	1.727539
0.033784	0.506494	1.712891
0.033784	0.508658	1.711914
0.036036	0.508658	1.708008
0.036036	0.515152	1.703125
0.038288	0.515152	1.700195
0.038288	0.521645	1.691406
0.038288	0.525974	1.676758
0.038288	0.528139	1.673828
0.040541	0.528139	1.672852
0.040541	0.541126	1.650391
0.042793	0.545455	1.647461
0.042793	0.549784	1.643555
0.042793	0.554113	1.642578
0.042793	0.558442	1.631836
0.045045	0.558442	1.625977
0.045045	0.560606	1.621094
0.045045	0.564935	1.618164
0.047297	0.564935	1.614258
0.047297	0.573593	1.591797
0.049550	0.573593	1.586914
0.049550	0.588745	1.551758
0.049550	0.593074	1.549805
0.051802	0.593074	1.547852
0.051802	0.597403	1.538086
0.051802	0.599567	1.535156
0.054054	0.599567	1.534180
0.054054	0.603896	1.526367
0.056306	0.603896	1.525391
0.056306	0.608225	1.516602
0.056306	0.619048	1.509766
0.058559	0.619048	1.507812
0.058559	0.627706	1.489258
0.060811	0.627706	1.485352
0.060811	0.634199	1.477539
0.063063	0.634199	1.473633
0.063063	0.645022	1.450195
0.067568	0.645022	1.439453
0.067568	0.647186	1.438477
0.067568	0.651515	1.434570
0.069820	0.653680	1.433594
0.069820	0.655844	1.432617
0.072072	0.655844	1.428711
0.072072	0.666667	1.413086
0.074324	0.666667	1.408203
0.074324	0.670996	1.403320
0.076577	0.670996	1.400391
0.076577	0.681818	1.392578
0.078829	0.681818	1.388672
0.078829	0.683983	1.378906
0.083333	0.683983	1.367188
0.083333	0.688312	1.363281
0.090090	0.688312	1.349609
0.090090	0.692641	1.343750
0.092342	0.692641	1.339844
0.092342	0.696970	1.318359
