FPR	TPR	THR
0.081017	0.720702	-1.947153
0.081811	0.720702	-1.946437
0.081811	0.721404	-1.946409
0.082605	0.721404	-1.946405
0.082605	0.724211	-1.946403
0.083400	0.724211	-1.946397
0.083400	0.724912	-1.946394
0.084194	0.724912	-1.946319
0.084194	0.730526	-1.946188
0.084988	0.730526	-1.946171
0.084988	0.732632	-1.946030
0.085782	0.732632	-1.946024
0.085782	0.733333	-1.945960
0.087371	0.733333	-1.945883
0.087371	0.736842	-1.945854
0.088165	0.736842	-1.945847
0.088165	0.737544	-1.945763
0.088959	0.737544	-1.945657
0.088959	0.743158	-1.945583
0.090548	0.743158	-1.945525
0.090548	0.746667	-1.945494
0.091342	0.746667	-1.945329
0.091342	0.747368	-1.945202
0.093725	0.747368	-1.945195
0.093725	0.750175	-1.945094
0.094519	0.750175	-1.945088
0.094519	0.750877	-1.945084
0.096108	0.750877	-1.945054
0.096108	0.751579	-1.945049
0.098491	0.751579	-1.944862
0.098491	0.755088	-1.944649
0.099285	0.755088	-1.944543
0.099285	0.755789	-1.944478
0.100079	0.755789	-1.944300
0.100079	0.756491	-1.944188
0.100874	0.756491	-1.944098
0.100874	0.757193	-1.943605
0.101668	0.757193	-1.943523
0.101668	0.761404	-1.943434
0.102462	0.761404	-1.943432
0.102462	0.767018	-1.942926
0.103257	0.767018	-1.942903
0.103257	0.768421	-1.942902
0.104051	0.768421	-1.942851
0.104051	0.769123	-1.942801
0.104845	0.769123	-1.942374
0.104845	0.774737	-1.941785
0.106434	0.774737	-1.941689
0.106434	0.776842	-1.941650
0.107228	0.776842	-1.941461
0.107228	0.780351	-1.941319
0.108817	0.780351	-1.941210
0.108817	0.781053	-1.941154
0.109611	0.781053	-1.941105
0.109611	0.781754	-1.941067
0.110405	0.781754	-1.941011
0.110405	0.782456	-1.940946
0.111994	0.782456	-1.940912
0.111994	0.788070	-1.940891
0.112788	0.788070	-1.940881
0.112788	0.789474	-1.940810
0.113582	0.789474	-1.940745
0.113582	0.794386	-1.940720
0.114376	0.794386	-1.940685
0.114376	0.796491	-1.940653
0.115171	0.796491	-1.940580
0.115171	0.797895	-1.940575
0.115965	0.797895	-1.940569
0.115965	0.798596	-1.940555
0.117554	0.798596	-1.940506
0.117554	0.800000	-1.940500
0.119142	0.800000	-1.940477
