FPR	TPR	THR
0.227477	0.870130	0.276855
0.227477	0.874459	-0.428955
0.231982	0.874459	-0.483643
0.231982	0.885281	-1.556641
0.234234	0.885281	-1.962891
0.234234	0.887446	-2.103516
0.236486	0.887446	-2.189453
0.236486	0.893939	-2.734375
0.240991	0.893939	-2.847656
0.240991	0.900433	-3.328125
0.259009	0.900433	-3.650391
0.259009	0.906926	-3.732422
0.270270	0.906926	-4.035156
0.270270	0.909091	-4.113281
0.274775	0.909091	-4.132812
0.274775	0.911255	-4.156250
0.288288	0.911255	-4.269531
0.288288	0.915584	-4.328125
0.299550	0.915584	-4.507812
0.299550	0.917749	-4.515625
0.304054	0.917749	-4.617188
0.306306	0.919913	-4.644531
0.310811	0.919913	-4.726562
0.310811	0.922078	-4.734375
0.313063	0.922078	-4.746094
0.317568	0.922078	-4.789062
0.317568	0.924242	-4.843750
0.319820	0.924242	-4.855469
0.319820	0.926407	-4.898438
0.322072	0.926407	-4.902344
0.326577	0.926407	-4.921875
0.326577	0.930736	-4.945312
0.331081	0.930736	-4.953125
0.333333	0.932900	-5.000000
0.337838	0.932900	-5.003906
0.340090	0.932900	-5.031250
0.342342	0.935065	-5.085938
0.346847	0.935065	-5.117188
0.346847	0.937229	-5.140625
0.351351	0.937229	-5.156250
0.351351	0.939394	-5.160156
0.355856	0.939394	-5.183594
0.355856	0.941558	-5.242188
0.358108	0.943723	-5.246094
0.360360	0.943723	-5.265625
0.360360	0.948052	-5.277344
0.367117	0.948052	-5.324219
0.371622	0.948052	-5.351562
0.371622	0.950216	-5.359375
0.373874	0.950216	-5.378906
0.373874	0.952381	-5.390625
0.376126	0.954545	-5.406250
0.385135	0.954545	-5.433594
0.385135	0.956710	-5.449219
0.387387	0.958874	-5.453125
0.389640	0.958874	-5.464844
0.394144	0.958874	-5.472656
0.394144	0.963203	-5.484375
0.398649	0.963203	-5.496094
0.405405	0.963203	-5.515625
0.409910	0.963203	-5.535156
0.414414	0.963203	-5.539062
0.418919	0.963203	-5.550781
0.423423	0.963203	-5.558594
0.432432	0.963203	-5.621094
0.436937	0.965368	-5.636719
0.445946	0.965368	-5.675781
0.450450	0.965368	-5.687500
0.452703	0.965368	-5.691406
0.459459	0.965368	-5.707031
0.461712	0.965368	-5.710938
0.463964	0.969697	-5.726562
0.472973	0.969697	-5.746094
0.481982	0.969697	-5.757812
0.486486	0.969697	-5.777344
0.486486	0.971861	-5.781250
0.490991	0.971861	-5.789062
0.493243	0.974026	-5.792969
0.495495	0.974026	-5.796875
0.500000	0.974026	-5.808594
0.504505	0.974026	-5.820312
0.506757	0.976190	-5.824219
0.511261	0.976190	-5.828125
0.513514	0.976190	-5.839844
0.518018	0.976190	-5.851562
0.518018	0.978355	-5.863281
0.520270	0.980519	-5.867188
0.529279	0.980519	-5.882812
0.533784	0.982684	-5.886719
0.536036	0.984848	-5.894531
0.542793	0.984848	-5.898438
0.542793	0.987013	-5.906250
0.545045	0.987013	-5.910156
0.549550	0.987013	-5.914062
0.556306	0.989177	-5.921875
0.560811	0.989177	-5.933594
0.574324	0.989177	-5.968750
0.581081	0.989177	-5.972656
0.585586	0.989177	-5.988281
0.592342	0.989177	-5.992188
0.596847	0.989177	-6.011719
0.603604	0.989177	-6.019531
0.608108	0.989177	-6.027344
0.614865	0.989177	-6.035156
0.617117	0.989177	-6.039062
0.621622	0.989177	-6.046875
0.628378	0.989177	-6.050781
0.632883	0.991342	-6.054688
0.637387	0.991342	-6.058594
0.639640	0.991342	-6.066406
0.644144	0.991342	-6.074219
0.646396	0.991342	-6.078125
0.655405	0.991342	-6.082031
0.659910	0.993506	-6.101562
0.662162	0.997835	-6.109375
0.668919	0.997835	-6.113281
0.671171	0.997835	-6.117188
0.675676	0.997835	-6.125000
0.680180	0.997835	-6.144531
0.684685	0.997835	-6.152344
0.691441	0.997835	-6.156250
0.695946	0.997835	-6.160156
0.702703	0.997835	-6.171875
0.711712	0.997835	-6.183594
0.716216	0.997835	-6.195312
0.722973	0.997835	-6.199219
0.727477	0.997835	-6.210938
0.740991	0.997835	-6.218750
0.745495	0.997835	-6.222656
0.754505	0.997835	-6.253906
0.759009	0.997835	-6.257812
0.765766	0.997835	-6.281250
0.774775	0.997835	-6.296875
0.777027	0.997835	-6.300781
0.783784	0.997835	-6.308594
0.788288	0.997835	-6.316406
0.795045	0.997835	-6.324219
0.799550	0.997835	-6.328125
0.801802	1.000000	-6.332031
0.806306	1.000000	-6.335938
0.813063	1.000000	-6.347656
0.822072	1.000000	-6.355469
0.824324	1.000000	-6.359375
0.828829	1.000000	-6.371094
0.831081	1.000000	-6.375000
0.835586	1.000000	-6.378906
0.837838	1.000000	-6.382812
0.844595	1.000000	-6.390625
0.846847	1.000000	-6.394531
0.851351	1.000000	-6.398438
0.855856	1.000000	-6.406250
0.860360	1.000000	-6.410156
0.862613	1.000000	-6.414062
0.873874	1.000000	-6.421875
0.876126	1.000000	-6.429688
0.880631	1.000000	-6.433594
0.887387	1.000000	-6.449219
0.900901	1.000000	-6.472656
0.909910	1.000000	-6.480469
0.912162	1.000000	-6.484375
0.925676	1.000000	-6.496094
0.927928	1.000000	-6.500000
0.941441	1.000000	-6.515625
0.948198	1.000000	-6.542969
0.952703	1.000000	-6.546875
0.954955	1.000000	-6.558594
0.959459	1.000000	-6.562500
0.961712	1.000000	-6.566406
0.966216	1.000000	-6.574219
0.968468	1.000000	-6.585938
0.972973	1.000000	-6.601562
0.975225	1.000000	-6.605469
0.984234	1.000000	-6.617188
0.993243	1.000000	-6.703125
0.997748	1.000000	-6.753906
1.000000	1.000000	-6.761719
